Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 TUMANOWICZ Witold Sławomir;2 PEJO Bartłomiej Artur;3 OSADCZY Włodzimierz;4 WIŚLIŃSKA Natalia Anna;5 CHOJNACKA Magdalena;6 TYLUS Małgorzata Aneta;7 MARCINIUK Agnieszka Monika;8 MEKLER Rafał;9 JANULEWICZ Paweł Rafał;10 KASPRZAK Krzysztof Grzegorz;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 BUJAK Zbigniew;2 PAWŁOWSKA Monika Jolanta;3 KITLIŃSKI Tomasz;4 IWUŁA Barbara Małgorzata;5 PIETRASIEWICZ Szymon Eliasz;6 BRYZEK Paulina Anna;7 WIŚNIEWSKI Krzysztof Łukasz;8 JASEK-KOSOBUCKA Justyna;9 GRZEGORCZYK Paweł Marian;10 WALASEK Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 HETMAN Krzysztof Andrzej;2 MUCHA Joanna;3 HAIDAR Riad;4 MAZUR Artur;5 LISOWSKA Bożena Grażyna;6 KARPIŃSKI Włodzimierz Witold;7 ŻMIJAN Stanisław;8 ĆWIK Sławomir;9 SZMIDT Anna;10 WRÓBLEWSKA Kornelia Konstancja;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 KRUK Elżbieta Małgorzata;2 MAZUREK Beata;3 SOLIS Tomasz Piotr;4 BARSZCZEWSKA Barbara Aldona;5 SZULOWSKI Krzysztof;6 ZAWIŚLAK Sławomir;7 STANISŁAWEK Andrzej Józef;8 REWERA Witold;9 SZAŁACHWIEJ Ewa;10 DUSZEK Marcin Kamil;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 DŁUGOSZ Magdalena Anna;2 ROCZON Mateusz Maciej;3 ZABRATAŃSKA Katarzyna Edyta;4 KACZYŃSKI Gabriel Jan;5 REBEJKO Jolanta;6 LEWANDOWSKI Marian;7 TABOR Magdalena Aleksandra;8 WARZOCHA Tomasz Piotr;9 ZELENT Magdalena;10 FURMANIAK Szymon;Razem;Lista nr 6 - KWW KUKIZ'15;1 SACHAJKO Jarosław;2 GOGÓŁKA Robert Mirosław;3 BERECKA Barbara;4 KUNC Joanna;5 MARKIEWICZ Jarosław Szczepan;6 WSZELAKA Małgorzata Anna;7 WIELICZKO Mariusz;8 KOZIOŁ Zdzisława Konstancja;9 ORDECKI Piotr;10 WILBIK Marek;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 WOCH Marek Marian;2 FUTERA Joanna Monika;3 MAZUR Agnieszka Monika;4 SOWA Justyna;5 SZWAJEWSKA Małgorzata Anna;6 ZIĘTEK Maria;7 PIETROSIŃSKI Marcin Jakub;8 IWANIAK Paweł;9 ZIELIŃSKI Piotr;10 POPIELEC Przemysław;Razem;Lista nr 8 - KW RUCH PRAWDZIWA EUROPA-EUROPA CHRISTI;1 PIOTROWSKI Mirosław Mariusz;2 GRĄDZIEL ZAWADA Elżbieta;3 MERKUN Sławomir Grzegorz;4 DUDZIŃSKA Jolanta Grażyna;5 KUBALA Paweł;Razem
060103;7;wieś;stały;Szkoła Podstawowa w Sitniku, Sitnik 47, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;342;457;457;0;132;210;210;0;1;0;0;0;0;0;0;0;0;210;0;0;210;3;0;2;1;207;3;1;1;1;0;0;0;0;0;0;0;3;3;2;1;0;0;0;0;0;0;0;0;3;91;20;13;54;0;2;0;1;0;0;1;91;105;22;59;1;3;0;0;0;0;1;19;105;1;0;0;0;0;0;0;0;0;0;1;1;4;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;8;wieś;stały;Świetlica wiejska w Terebeli, Terebela 21, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;228;298;298;0;71;157;157;0;0;0;0;0;0;0;0;0;0;157;0;0;157;4;2;2;0;153;3;1;0;0;1;1;0;0;0;0;0;3;2;0;0;0;2;0;0;0;0;0;0;2;38;8;5;25;0;0;0;0;0;0;0;38;99;38;38;3;6;1;1;0;0;1;11;99;3;0;1;0;2;0;0;0;0;0;0;3;7;2;0;0;1;0;2;0;0;0;2;7;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;9;wieś;stały;Szkoła Podstawowa w Sławacinku Starym, Sławacinek Stary 72, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;1332;1748;1748;0;592;740;740;0;0;1;0;0;0;0;0;0;0;740;0;0;740;4;1;1;2;736;22;11;1;0;0;2;2;2;1;0;3;22;18;5;10;0;0;0;1;2;0;0;0;18;242;35;29;159;1;0;1;12;2;1;2;242;417;112;178;10;37;1;4;5;0;4;66;417;3;3;0;0;0;0;0;0;0;0;0;3;27;18;1;2;0;1;2;0;0;0;3;27;7;7;0;0;0;0;0;0;0;0;0;7;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;10;wieś;stały;Szkoła Podstawowa w Styrzyńcu, Styrzyniec ul. Dworska 29A, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;445;588;588;0;197;248;248;0;0;0;0;0;0;0;0;0;0;248;0;0;248;3;3;0;0;245;20;11;2;4;0;0;1;2;0;0;0;20;2;2;0;0;0;0;0;0;0;0;0;2;115;12;9;89;1;0;0;3;0;0;1;115;104;36;33;2;10;1;0;1;0;0;21;104;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;11;wieś;stały;Szkoła Podstawowa w Sworach, Swory ul. Szkolna 34, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;983;1296;1296;0;420;563;563;0;2;3;0;0;0;0;0;0;0;563;0;0;563;5;0;3;2;558;41;24;2;4;1;1;1;4;3;0;1;41;5;2;1;0;0;2;0;0;0;0;0;5;123;27;16;75;2;0;1;1;0;0;1;123;370;92;122;5;15;5;1;0;0;1;129;370;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;0;0;1;2;1;1;0;5;15;4;0;0;1;0;0;0;3;0;0;0;4;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;12;wieś;stały;Świetlica wiejska w Czosnówce, Czosnówka ul. Topolowa 37, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;509;672;672;0;226;283;283;0;0;3;0;0;0;0;0;0;0;283;0;0;283;3;2;1;0;280;10;6;3;0;0;0;0;0;1;0;0;10;4;2;2;0;0;0;0;0;0;0;0;4;98;21;17;54;0;0;0;6;0;0;0;98;157;49;72;1;7;1;0;1;0;0;26;157;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;0;1;2;0;0;0;0;1;10;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;13;wieś;stały;Świetlica Wiejska w Wólce Plebańskiej, Wólka Plebańska 45B, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;514;659;659;0;224;290;290;0;0;1;0;0;0;0;0;0;0;290;0;0;290;2;1;1;0;288;5;1;1;0;0;1;0;0;0;1;1;5;6;1;2;1;0;1;0;0;0;0;1;6;78;19;12;45;1;0;0;0;0;1;0;78;192;59;96;1;9;2;2;0;0;0;23;192;1;0;0;0;0;0;1;0;0;0;0;1;6;2;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;14;wieś;stały;Szkoła Podstawowa w Woskrzenicach Dużych, Woskrzenice Duże 91, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;784;1006;1006;0;355;429;429;0;0;1;0;0;0;0;0;0;0;429;0;0;429;2;0;2;0;427;26;17;0;7;0;0;0;0;1;0;1;26;11;7;2;1;0;0;0;0;0;0;1;11;130;22;20;82;1;0;1;3;0;0;1;130;251;94;114;3;9;2;3;2;1;0;23;251;2;0;1;0;0;0;0;0;1;0;0;2;7;2;1;0;1;0;2;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060103;15;wieś;stały;Dom Pomocy Społecznej w Kozuli, Kozula 1, 21-500 Biała Podlaska;gm. Biała Podlaska;bialski;lubelskie;95;119;119;0;33;62;62;0;0;1;0;0;0;0;0;0;0;62;0;0;62;2;0;0;2;60;3;1;0;1;1;0;0;0;0;0;0;3;10;7;1;0;1;0;0;0;1;0;0;10;10;1;5;2;1;0;1;0;0;0;0;10;30;15;6;1;2;1;0;0;1;0;4;30;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;3;0;0;0;0;0;4;3;0;0;2;0;0;0;0;0;1;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060104;1;wieś;stały;Szkoła Podstawowa w Drelowie, ul. Szkolna 11, 21-570 Drelów;gm. Drelów;bialski;lubelskie;1311;1718;1718;0;654;657;657;0;5;6;0;0;0;0;0;0;0;657;0;0;657;7;6;1;0;650;29;20;4;0;0;0;0;1;1;0;3;29;14;12;2;0;0;0;0;0;0;0;0;14;136;59;16;38;0;1;1;18;0;0;3;136;430;100;198;1;15;1;2;2;1;0;110;430;4;1;1;1;1;0;0;0;0;0;0;4;37;24;1;1;4;0;1;2;0;0;4;37;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060104;2;wieś;stały;Szkoła Podstawowa w Dołdze, Dołha 1, 21-570 Drelów;gm. Drelów;bialski;lubelskie;607;799;799;0;319;288;288;0;0;1;0;0;0;0;0;0;0;288;0;0;288;12;10;2;0;276;13;5;0;1;0;1;0;1;2;3;0;13;3;1;0;0;0;0;2;0;0;0;0;3;33;8;0;20;0;1;0;2;0;0;2;33;218;26;113;1;13;0;1;0;0;0;64;218;2;0;0;0;0;0;2;0;0;0;0;2;7;4;0;1;0;1;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060104;3;wieś;stały;Dom Ludowy w Szóstce, Szóstka 58a, 21-570 Drelów;gm. Drelów;bialski;lubelskie;683;892;892;0;335;348;348;0;0;2;0;0;0;0;0;0;0;348;0;0;348;6;3;2;1;342;17;11;3;0;0;1;0;1;0;0;1;17;3;3;0;0;0;0;0;0;0;0;0;3;61;21;11;17;1;1;0;7;0;0;3;61;245;38;100;2;21;0;1;0;1;0;82;245;1;0;0;0;1;0;0;0;0;0;0;1;9;3;2;1;1;0;0;1;0;0;1;9;6;2;0;3;0;0;0;0;0;1;0;6;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060104;4;wieś;stały;Szkoła Podstawowa w Żerocinie, Żerocin 32, 21-570 Drelów;gm. Drelów;bialski;lubelskie;474;606;606;0;276;198;198;0;0;0;0;0;0;0;0;0;0;198;0;0;198;1;1;0;0;197;1;0;0;0;0;1;0;0;0;0;0;1;4;3;1;0;0;0;0;0;0;0;0;4;38;9;2;24;0;1;0;1;0;0;1;38;141;41;44;1;8;4;0;1;1;0;41;141;0;0;0;0;0;0;0;0;0;0;0;0;11;7;0;2;1;1;0;0;0;0;0;11;2;2;0;0;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060104;5;wieś;stały;Dom Ludowy w Witorożu, Witoroż 2a, 21-570 Drelów;gm. Drelów;bialski;lubelskie;237;318;318;0;104;133;133;0;0;0;0;0;0;0;0;0;0;133;0;0;133;2;1;0;1;131;4;2;2;0;0;0;0;0;0;0;0;4;2;1;1;0;0;0;0;0;0;0;0;2;15;4;3;6;0;0;0;2;0;0;0;15;107;28;27;0;3;3;1;0;1;0;44;107;2;0;0;0;2;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060105;1;wieś;stały;Świetlica Wiejska w Werchlisiu, Werchliś 75, 21-505 Janów Podlaski;gm. Janów Podlaski;bialski;lubelskie;390;510;510;0;196;194;194;0;0;3;0;0;0;0;0;0;0;194;0;0;194;5;5;0;0;189;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;44;8;9;26;1;0;0;0;0;0;0;44;137;43;70;4;4;5;2;1;0;0;8;137;2;1;0;0;0;0;0;0;0;0;1;2;4;1;0;1;0;1;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060105;2;wieś;stały;Świetlica Wiejska w Bublu-Grannie, Bubel-Granna 78, 21-505 Janów Podlaski;gm. Janów Podlaski;bialski;lubelskie;209;272;272;0;109;100;100;0;1;1;0;0;0;0;0;0;0;100;0;0;100;4;4;0;0;96;1;1;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;2;41;6;7;26;1;0;0;0;0;0;1;41;49;13;18;1;0;0;0;0;0;0;17;49;1;0;0;0;1;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060105;3;wieś;stały;Zespół Placówek Oświatowych w Janowie Podlaskim, ul. 1 - Maja 5, 21-505 Janów Podlaski;gm. Janów Podlaski;bialski;lubelskie;1148;1490;1490;0;493;655;655;0;0;6;0;0;0;0;0;0;0;655;0;0;655;6;3;3;0;649;35;20;7;2;1;3;0;0;0;1;1;35;19;10;3;1;0;0;1;0;0;1;3;19;236;24;45;154;1;1;1;7;0;0;3;236;328;110;102;2;39;4;5;2;0;1;63;328;1;0;0;0;1;0;0;0;0;0;0;1;30;23;1;2;1;0;1;1;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060105;4;wieś;stały;Świetlica Wiejska w Nowym Pawłowie, Nowy Pawłów 124, 21-505 Janów Podlaski;gm. Janów Podlaski;bialski;lubelskie;428;560;560;0;220;208;208;0;0;0;0;0;0;0;0;0;0;208;0;0;208;0;0;0;0;208;14;6;1;1;2;2;0;0;0;0;2;14;3;1;2;0;0;0;0;0;0;0;0;3;54;12;5;36;0;1;0;0;0;0;0;54;125;35;52;2;7;3;2;0;0;1;23;125;0;0;0;0;0;0;0;0;0;0;0;0;11;5;2;0;2;1;0;0;0;0;1;11;1;1;0;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060105;5;wieś;stały;Zespół Placówek Oświatowych w Janowie Podlaskim (świetlica szkolna), ul. 1 - Maja 5, 21-505 Janów Podlaski;gm. Janów Podlaski;bialski;lubelskie;1043;1359;1359;0;559;484;484;0;1;8;0;0;0;0;0;0;0;484;0;0;484;4;1;3;0;480;21;6;5;6;3;0;0;0;1;0;0;21;6;4;2;0;0;0;0;0;0;0;0;6;147;34;24;86;0;0;0;3;0;0;0;147;283;86;106;4;24;3;2;4;0;1;53;283;5;1;1;0;0;2;0;0;0;0;1;5;17;13;0;1;0;0;1;0;0;0;2;17;1;0;0;0;0;0;0;1;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060106;1;wieś;stały;Gminne Centrum Kultury, Sportu i Turystyki w Kodniu, Kodeń, Kodeń Drugi ul. Rynek 4, 21-509 Kodeń;gm. Kodeń;bialski;lubelskie;1318;1849;1849;0;396;922;922;0;2;140;0;0;0;0;0;0;0;922;0;0;922;19;12;6;1;903;21;14;2;0;1;2;0;0;0;0;2;21;13;8;3;0;0;0;1;1;0;0;0;13;287;94;40;140;2;1;2;1;2;1;4;287;561;167;268;7;38;3;1;2;2;1;72;561;3;0;0;0;2;0;1;0;0;0;0;3;14;4;0;3;1;1;0;3;0;0;2;14;4;2;0;0;0;0;1;0;0;0;1;4;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060106;2;wieś;stały;Kopytów, Świetlica wiejska, Kopytów 10, 21-509 Kodeń;gm. Kodeń;bialski;lubelskie;285;377;377;0;184;101;101;0;0;0;0;0;0;0;0;0;0;101;0;0;101;1;1;0;0;100;3;2;0;0;0;0;0;1;0;0;0;3;4;3;0;0;0;0;1;0;0;0;0;4;10;1;0;8;0;0;0;0;0;0;1;10;80;22;32;2;11;1;1;1;0;0;10;80;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060106;3;wieś;stały;"Kostomłoty II, Świetlica spółdzielni mieszkaniowej ""Oaza"", Kostomłoty II 9, 21-509 Kodeń";gm. Kodeń;bialski;lubelskie;285;374;374;0;177;108;108;0;0;2;0;0;0;0;0;0;0;108;0;0;108;4;3;1;0;104;3;1;0;1;1;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;1;28;5;4;18;1;0;0;0;0;0;0;28;69;18;29;0;5;4;1;1;0;0;11;69;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060106;4;wieś;stały;Kostomłoty I. Świetlica wiejska, Kostomłoty I 38, 21-509 Kodeń;gm. Kodeń;bialski;lubelskie;190;253;253;0;88;102;102;0;0;0;0;0;0;0;0;0;0;102;0;0;102;8;6;2;0;94;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;30;7;5;17;0;0;1;0;0;0;0;30;58;6;32;0;12;1;1;2;0;0;4;58;2;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060106;5;wieś;stały;Zabłocie, Wiejski Dom Kultury, Zabłocie 107, 21-509 Kodeń;gm. Kodeń;bialski;lubelskie;209;277;277;0;102;107;107;0;1;1;0;0;0;0;0;0;0;107;0;0;107;2;1;0;1;105;4;2;0;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;32;4;3;20;2;1;1;1;0;0;0;32;62;12;40;2;4;1;0;0;0;0;3;62;2;0;1;0;1;0;0;0;0;0;0;2;5;4;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060106;6;wieś;oddział zewnętrzny zakładu karnego;Oddział Zewnętrzny Zakładu Karnego, Zabłocie 122, 21-509 Kodeń;gm. Kodeń;bialski;lubelskie;125;117;117;0;92;33;33;0;0;0;0;0;0;0;0;0;0;33;0;0;33;3;0;2;1;30;3;0;1;0;2;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;1;16;0;9;3;2;0;0;0;0;1;1;16;7;0;3;0;1;1;0;0;0;0;2;7;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060107;1;wieś;stały;Sala Widowiskowa Gminnego Centrum Kultury w Konstantynowie, ul. Piłsudskiego 4, 21-543 Konstantynów;gm. Konstantynów;bialski;lubelskie;853;1122;1122;0;347;506;506;0;0;1;0;0;0;0;0;0;0;505;0;0;505;14;9;3;2;491;11;4;2;0;0;1;0;1;0;1;2;11;16;3;9;1;1;0;1;1;0;0;0;16;198;46;10;135;3;1;0;2;0;0;1;198;242;77;67;0;11;2;1;1;0;0;83;242;2;0;0;0;0;0;0;2;0;0;0;2;15;6;0;0;1;3;0;0;1;1;3;15;7;6;0;0;0;0;1;0;0;0;0;7;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060107;2;wieś;stały;Szkoła Podstawowa w Konstantynowie, ul. Nowa 2, 21-543 Konstantynów;gm. Konstantynów;bialski;lubelskie;859;1132;1132;0;463;397;397;0;0;0;0;0;0;0;0;0;0;397;0;0;397;9;7;1;1;388;11;6;1;0;0;0;1;0;0;1;2;11;7;2;3;0;0;0;1;0;0;0;1;7;98;17;8;73;0;0;0;0;0;0;0;98;261;98;68;2;18;3;0;3;2;1;66;261;3;1;1;0;1;0;0;0;0;0;0;3;5;3;0;0;1;1;0;0;0;0;0;5;3;1;0;0;0;0;0;0;0;1;1;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060107;3;wieś;stały;Świetlica Wiejska w Gnojnie, Gnojno 43a, 21-543 Konstantynów;gm. Konstantynów;bialski;lubelskie;142;199;199;0;41;101;101;0;1;12;0;0;0;0;0;0;0;101;0;0;101;0;0;0;0;101;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;27;1;1;24;0;0;0;0;0;1;0;27;68;30;28;0;2;1;0;1;0;0;6;68;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;1;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060107;4;wieś;stały;Świetlica Wiejska w Komarnie-Kolonii, Komarno-Kolonia 14a, 21-543 Konstantynów;gm. Konstantynów;bialski;lubelskie;597;775;775;0;304;293;293;0;0;0;0;0;0;0;0;0;0;293;0;0;293;9;7;1;1;284;12;7;3;0;0;0;0;1;0;0;1;12;2;0;0;1;0;0;0;0;0;0;1;2;59;20;3;34;1;1;0;0;0;0;0;59;201;84;51;3;13;6;1;0;0;0;43;201;2;1;0;1;0;0;0;0;0;0;0;2;5;3;1;0;0;0;0;0;0;0;1;5;3;0;0;0;0;1;0;1;0;0;1;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060107;5;wieś;dom pomocy społecznej;Dom Pomocy Społecznej w Konstantynowie, ul. Kardynała Wyszyńskiego 6, 21-543 Konstantynów;gm. Konstantynów;bialski;lubelskie;90;82;82;0;34;56;56;0;0;0;0;0;0;0;0;0;0;56;0;0;56;6;1;4;1;50;4;3;0;0;0;0;0;1;0;0;0;4;3;3;0;0;0;0;0;0;0;0;0;3;4;1;0;2;1;0;0;0;0;0;0;4;31;14;6;2;4;0;0;0;0;1;4;31;3;0;0;0;3;0;0;0;0;0;0;3;3;2;0;0;0;0;0;1;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;2;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060108;1;wieś;stały;Szkoła Podstawowa w Leśnej Podlaskiej, ul. Bialska 25, 21-542 Leśna Podlaska;gm. Leśna Podlaska;bialski;lubelskie;1301;1693;1693;0;585;716;716;0;1;3;1;1;0;0;0;0;1;717;1;0;717;7;5;1;1;710;24;12;3;2;1;1;1;2;1;0;1;24;8;3;0;0;0;0;0;2;3;0;0;8;174;34;15;121;0;0;0;2;0;1;1;174;471;158;234;8;29;3;3;1;0;3;32;471;6;3;1;1;1;0;0;0;0;0;0;6;26;17;1;2;1;2;0;0;1;0;2;26;1;0;1;0;0;0;0;0;0;0;0;1;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060108;2;wieś;stały;Świetlica Wiejska w Witulinie, Witulin 64A, 21-542 Leśna Podlaska;gm. Leśna Podlaska;bialski;lubelskie;497;657;657;0;268;229;229;0;0;0;0;0;0;0;0;0;0;229;0;0;229;3;1;0;2;226;1;0;0;0;0;0;0;0;0;0;1;1;5;3;0;1;0;1;0;0;0;0;0;5;50;7;3;34;0;1;0;2;0;0;3;50;161;58;71;1;11;3;2;0;0;0;15;161;2;1;0;0;1;0;0;0;0;0;0;2;4;2;0;0;0;0;0;1;0;0;1;4;3;1;1;0;0;1;0;0;0;0;0;3;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060108;3;wieś;stały;Świetlica Wiejska w Ossówce, Ossówka 17A, 21-542 Leśna Podlaska;gm. Leśna Podlaska;bialski;lubelskie;247;332;332;0;88;159;159;0;0;0;0;0;0;0;0;0;0;159;0;0;159;3;0;2;1;156;5;1;1;0;0;0;0;1;0;2;0;5;2;1;1;0;0;0;0;0;0;0;0;2;18;4;2;11;1;0;0;0;0;0;0;18;130;37;45;1;2;0;3;0;0;2;40;130;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
060108;4;wieś;stały;Świetlica Wiejska w Starej Bordziłówce, Stara Bordziłówka 32, 21-542 Leśna Podlaska;gm. Leśna Podlaska;bialski;lubelskie;592;770;770;0;265;327;327;0;0;0;0;0;0;0;0;0;0;327;0;0;327;4;3;1;0;323;12;5;2;1;0;0;0;0;1;0;3;12;1;0;0;0;0;0;0;0;0;0;1;1;84;17;11;48;1;0;0;6;1;0;0;84;204;57;104;0;18;4;1;0;1;0;19;204;2;0;1;0;0;0;0;1;0;0;0;2;15;11;1;2;0;0;0;0;0;0;1;15;5;3;0;0;1;1;0;0;0;0;0;5;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX;XXXXX
