Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 WINNICKI Robert Artur;2 LISIECKI Piotr Cezary;3 MICHALEWICZ Joanna;4 STYPKA Maciej;5 MOSHECHKOVA Lilija;6 GOŁĘBIEWSKA Paulina;7 GONTARSKA Marzanna;8 WYRĘBEK Andrzej Piotr;9 KIEŁCZEWSKI Adam;10 SAWICKI Marcin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 FALEJ Monika Walentyna;2 GROMADZKI Sławomir;3 DZIK Katarzyna Helena;4 KRUTUL Paweł;5 OLKOWSKA Małgorzata;6 AMBROZIAK Piotr Robert;7 FALKOWSKA Agnieszka;8 LEWCZUK Tomasz;9 MURAWKO Elżbieta;10 TARASIEWICZ Sława Iwona;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 FRANKOWSKI Tomasz;2 PASŁAWSKA Urszula Stefania;3 MAŃKUT Władysław;4 WOJCIECHOWSKA Anna;5 KAMIŃSKA Bożena;6 MICHALSKA Joanna Klaudia;7 NOWAK Tadeusz Zenon;8 DEN Jolanta;9 BOŁTRYK Marcin;10 PROTAS Jacek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 KARSKI Karol Adam;2 JURGIEL Krzysztof;3 ARENT Iwona Ewa;4 KIEROZALSKI Grzegorz;5 KARPOWICZ Joanna;6 ŻALEK Justyna Emilia;7 KOSSAKOWSKI Wojciech;8 CYMAŃSKI Tadeusz;9 ANDRUSZKIEWICZ Jolanta Wiesława;10 ŁANCZKOWSKI Romuald;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GRUCELA Bartosz;2 ROSIŃSKA Katarzyna Ewa;3 PROKOPIUK Seweryn;4 MATUSZEWSKA-BORUC Małgorzata Emilia;5 BIRGIEL Marcin;6 BARTKOWSKA Emilia;7 GULCZYŃSKI Marcin;8 WYSOCKA Kamila Maria;9 ARTYSIEWICZ Michalina Daria;10 KOLIŃSKI Robert;Razem;Lista nr 6 - KWW KUKIZ'15;1 MACIEJEWSKI Andrzej;2 JANKOWSKA Wanda;3 REMBELSKI Stefan Bolesław;4 DYMKO Łukasz;5 ROSZIG Agnieszka;6 PŁOŃSKA Wiesława Bożenna;7 DĄBROWSKA Ewa Alicja;8 OJDANA Alina;9 JASKÓŁOWSKI Paweł;10 KOPKO Janusz;Razem
281203;2;wieś;stały;Szkoła Podstawowa w Zajączkowie, Zajączkowo 21A, 13-324 Grodziczno;gm. Grodziczno;nowomiejski;warmińsko-mazurskie;351;464;464;0;210;141;141;0;1;0;0;0;0;0;0;0;0;141;0;0;141;1;1;0;0;140;2;2;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;2;34;7;12;0;2;5;1;1;0;0;6;34;95;39;28;6;1;4;0;2;12;2;1;95;2;1;0;0;0;0;1;0;0;0;0;2;5;3;1;1;0;0;0;0;0;0;0;5
281203;3;wieś;stały;Szkoła Podstawowa w Zwiniarzu, Zwiniarz 4A, 13-324 Grodziczno;gm. Grodziczno;nowomiejski;warmińsko-mazurskie;309;413;413;0;161;148;148;0;0;0;0;0;0;0;0;0;0;148;0;0;148;2;2;0;0;146;7;1;2;1;0;1;1;0;0;0;1;7;10;0;1;7;0;0;0;0;0;2;0;10;20;3;10;1;2;3;0;0;0;0;1;20;107;32;49;6;2;5;0;2;9;2;0;107;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;2
281203;4;wieś;stały;Budynek po byłej Szkole Podstawowej w Ostaszewie, Ostaszewo 16A, 13-324 Grodziczno;gm. Grodziczno;nowomiejski;warmińsko-mazurskie;552;727;727;0;306;246;246;0;0;1;0;0;0;0;0;0;0;246;0;0;246;5;4;1;0;241;7;4;0;0;0;0;0;1;0;1;1;7;9;5;0;1;0;0;0;0;1;0;2;9;45;6;20;2;2;4;1;1;2;0;7;45;171;55;65;9;3;14;3;4;14;4;0;171;1;0;0;0;0;0;0;0;0;0;1;1;8;3;1;0;1;0;0;2;1;0;0;8
281203;5;wieś;stały;Szkoła Podstawowa w Boleszynie, Boleszyn 12B, 13-324 Grodziczno;gm. Grodziczno;nowomiejski;warmińsko-mazurskie;342;455;455;0;168;174;174;0;0;4;0;0;0;0;0;0;0;174;0;0;174;4;4;0;0;170;10;7;1;0;0;0;0;1;0;1;0;10;7;2;0;1;0;0;2;2;0;0;0;7;21;9;3;0;1;2;4;2;0;0;0;21;129;45;52;8;6;3;0;2;10;3;0;129;1;1;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;2
281203;6;wieś;stały;Szkoła Podstawowa w Mrocznie, Mroczno 22A, 13-324 Grodziczno;gm. Grodziczno;nowomiejski;warmińsko-mazurskie;949;1275;1275;0;486;463;463;0;0;5;0;0;0;0;0;0;0;463;0;0;463;8;2;6;0;455;13;10;0;1;0;0;0;0;0;1;1;13;11;5;2;2;0;0;0;0;0;1;1;11;85;27;29;1;6;4;1;2;3;0;12;85;318;136;104;18;3;13;5;4;31;2;2;318;5;4;1;0;0;0;0;0;0;0;0;5;23;11;3;4;1;0;1;2;1;0;0;23
281204;1;wieś;stały;Szkoła Podstawowa im. Orła Białego w Brzoziu Lubawskim, Brzozie Lubawskie 43a, 13-306 Kurzętnik;gm. Kurzętnik;nowomiejski;warmińsko-mazurskie;894;1184;1184;0;431;463;463;0;0;0;0;0;0;0;0;0;0;463;0;0;463;6;5;1;0;457;9;5;2;1;0;0;0;1;0;0;0;9;29;12;1;5;0;2;2;3;0;1;3;29;103;21;54;3;5;4;4;0;1;0;11;103;285;130;65;15;8;18;9;2;33;5;0;285;6;1;1;1;2;0;0;0;1;0;0;6;25;12;5;1;1;2;0;0;1;2;1;25
281204;2;wieś;stały;Urząd Gminy w Kurzętniku, ul. Grunwaldzka 39, 13-306 Kurzętnik;gm. Kurzętnik;nowomiejski;warmińsko-mazurskie;1072;1418;1418;0;566;506;506;0;0;1;0;0;0;0;0;0;0;505;0;0;505;4;2;2;0;501;25;17;0;0;2;1;1;3;0;0;1;25;23;9;2;5;0;5;0;2;0;0;0;23;123;30;71;1;1;1;1;1;4;0;13;123;302;127;78;21;8;12;8;9;34;2;3;302;11;0;4;1;2;2;0;0;0;1;1;11;17;12;2;3;0;0;0;0;0;0;0;17
281204;3;wieś;stały;Szkoła Podstawowa im. Przyjaciół Ziemi w Marzęcicach, Marzęcice ul. Szkolna 21, 13-306 Kurzętnik;gm. Kurzętnik;nowomiejski;warmińsko-mazurskie;1123;1490;1490;0;597;526;526;0;0;2;0;0;0;0;0;0;0;526;0;0;526;4;3;1;0;522;21;18;0;2;0;0;0;0;0;0;1;21;9;4;0;1;1;0;1;0;1;0;1;9;115;22;65;1;3;4;1;2;0;0;17;115;353;158;99;16;3;18;5;6;45;2;1;353;7;4;2;0;1;0;0;0;0;0;0;7;17;10;4;0;1;0;0;0;1;0;1;17
281204;4;wieś;stały;Szkoła Podstawowa im. Kawalertów Orderu Uśmiechu w Tereszewie, Tereszewo 9a, 13-306 Kurzętnik;gm. Kurzętnik;nowomiejski;warmińsko-mazurskie;991;1320;1320;0;589;402;402;0;1;10;0;0;0;0;0;0;0;402;0;0;402;4;1;3;0;398;20;13;0;1;1;1;2;0;0;1;1;20;19;7;0;3;0;3;1;1;2;1;1;19;88;16;39;1;12;4;2;2;0;1;11;88;243;106;63;13;7;8;2;1;35;4;4;243;7;2;1;1;1;0;0;0;0;2;0;7;21;13;1;0;2;0;1;1;0;3;0;21
281204;5;wieś;stały;Szkoła Podstawowa w Zespole Szkół im. Władysława Jagiełly w Kurzętniku, Grunwaldzka 37, 13-306 Kurzętnik;gm. Kurzętnik;nowomiejski;warmińsko-mazurskie;1140;1503;1503;0;567;573;573;0;1;2;0;0;0;0;0;0;0;573;0;0;573;4;3;1;0;569;21;13;1;0;0;1;2;0;1;0;3;21;26;6;8;9;1;1;0;0;0;0;1;26;196;35;107;4;5;5;5;0;5;0;30;196;284;157;52;16;5;14;3;8;25;2;2;284;10;4;0;0;0;1;2;0;3;0;0;10;32;18;6;0;1;2;1;2;0;1;1;32
281205;1;wieś;stały;Świetlica Wiejska w Pacółtowie, Pacółtowo ul. Waraksiewicza 44, 13-300 Nowe Miasto Lubawskie;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;360;485;485;0;199;161;161;0;0;0;0;0;0;0;0;0;0;161;0;0;161;2;0;2;0;159;7;6;0;0;0;0;1;0;0;0;0;7;13;10;0;0;1;1;0;0;0;1;0;13;53;18;11;0;1;5;0;0;0;0;18;53;73;33;25;7;0;1;0;3;3;1;0;73;1;0;0;0;0;0;0;1;0;0;0;1;12;6;1;0;1;3;0;1;0;0;0;12
281205;2;wieś;stały;Zespół Szkół im. Rodu Działyńskich w Bratianie, Bratian Szkolna 2, 13-300 Nowe Miasto Lubawskie;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;929;1241;1241;0;484;445;445;0;0;7;0;0;0;0;0;0;0;445;0;0;445;10;9;1;0;435;16;11;0;2;0;1;2;0;0;0;0;16;26;5;7;5;0;1;2;2;1;1;2;26;134;51;39;7;4;9;4;1;1;2;16;134;249;106;55;26;7;11;2;6;25;8;3;249;4;1;1;1;0;0;0;0;1;0;0;4;6;4;0;0;1;0;0;0;0;0;1;6
281205;3;wieś;stały;Szkoła Podstawowa w Jamielniku, Szkolna 10, 13-332 Jamielnik;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;881;1181;1181;0;512;369;369;0;0;5;0;0;0;0;0;0;0;368;0;0;368;5;5;0;0;363;18;12;2;1;0;0;1;1;1;0;0;18;28;8;0;12;0;2;3;1;1;1;0;28;96;26;33;4;8;4;1;2;0;1;17;96;205;94;52;19;7;6;1;5;15;3;3;205;4;0;1;0;2;0;0;1;0;0;0;4;12;7;1;2;1;0;1;0;0;0;0;12
281205;4;wieś;stały;Szkoła Podstawowa w Skarlinie, Skarlin 72, 13-300 Nowe Miasto Lubawskie;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;498;668;668;0;246;252;252;0;0;4;0;0;0;0;0;0;0;252;0;0;252;9;7;2;0;243;9;6;0;2;0;0;1;0;0;0;0;9;6;1;0;1;0;1;0;0;1;2;0;6;66;14;41;1;0;4;1;0;0;0;5;66;147;72;31;11;6;3;4;2;10;4;4;147;8;0;3;1;2;0;0;0;0;2;0;8;7;4;0;0;0;0;0;0;1;1;1;7
281205;5;wieś;stały;Szkoła Podstawowa w Radomnie, Radomno 17, 13-304 Radomno;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;721;958;957;1;429;292;292;0;0;2;0;0;0;0;0;0;0;292;0;0;292;6;4;2;0;286;6;3;0;1;0;1;0;0;1;0;0;6;18;8;0;5;0;2;1;0;0;1;1;18;51;20;16;0;6;1;0;1;1;0;6;51;195;85;64;7;3;7;2;4;15;6;2;195;2;0;1;0;0;0;0;1;0;0;0;2;14;9;1;0;2;1;0;1;0;0;0;14
281205;6;wieś;stały;Gminne Centrum Kultury w Mszanowie, Mszanowo Podleśna 1, 13-300 Nowe Miasto Lubawskie;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;569;766;766;0;294;275;275;0;0;0;0;0;0;0;0;0;0;275;0;0;275;3;3;0;0;272;12;7;0;0;1;0;2;0;1;1;0;12;19;3;0;7;0;1;0;5;2;1;0;19;107;30;44;2;3;1;5;0;0;0;22;107;112;53;22;18;0;0;2;1;12;3;1;112;6;2;2;0;0;1;1;0;0;0;0;6;16;8;0;0;2;0;3;1;1;0;1;16
281205;7;wieś;stały;Szkoła Podstawowa im. ks. Kazimierza Wróblewskiego w Gwiździnach, Gwiździny 58, 13-300 Nowe Miasto Lubawskie;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;450;598;598;0;243;207;207;0;2;0;0;0;0;0;0;0;0;207;0;0;207;6;3;3;0;201;13;7;2;0;2;0;2;0;0;0;0;13;4;2;0;0;0;0;0;0;1;0;1;4;37;11;12;0;1;3;3;1;1;0;5;37;140;45;52;16;2;1;4;3;8;9;0;140;4;1;0;0;0;2;1;0;0;0;0;4;3;1;1;0;0;0;0;1;0;0;0;3
281205;8;wieś;stały;Świetlica Wiejska w Tylicach, Tylice 49c, 13-300 Nowe MIasto Lubawskie;gm. Nowe Miasto Lubawskie;nowomiejski;warmińsko-mazurskie;349;460;460;0;177;172;172;0;0;1;0;0;0;0;0;0;0;172;0;0;172;3;1;2;0;169;6;2;2;0;0;0;0;2;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;1;51;15;11;2;3;2;3;1;1;0;13;51;102;34;44;8;4;3;0;2;6;0;1;102;5;1;1;1;0;0;2;0;0;0;0;5;4;2;1;0;1;0;0;0;0;0;0;4
281303;1;wieś;stały;Świetlica Wiejska w Lakielach, Lakiele 16, 19-420 Kowale Oleckie;gm. Kowale Oleckie;olecki;warmińsko-mazurskie;369;490;490;0;300;69;69;0;0;0;0;0;0;0;0;0;0;69;0;0;69;2;0;2;0;67;3;3;0;0;0;0;0;0;0;0;0;3;4;3;1;0;0;0;0;0;0;0;0;4;10;5;3;0;0;1;0;0;0;0;1;10;41;28;11;0;0;0;1;0;1;0;0;41;2;1;0;0;0;0;0;0;1;0;0;2;7;2;1;0;1;0;0;0;2;0;1;7
281303;2;wieś;stały;Szkoła Podstawowa im. Jana Pawła II w Kowalach Oleckich, ul. Witosa 6, 19-420 Kowale Oleckie;gm. Kowale Oleckie;olecki;warmińsko-mazurskie;840;1064;1064;0;575;265;265;0;0;2;0;0;0;0;0;0;0;265;0;0;265;7;5;2;0;258;8;4;1;0;0;1;0;1;0;0;1;8;9;1;1;3;0;0;0;2;0;0;2;9;98;33;17;2;12;6;2;4;1;1;20;98;133;60;22;8;6;5;4;11;12;3;2;133;1;1;0;0;0;0;0;0;0;0;0;1;9;6;0;0;0;0;0;1;0;0;2;9
281303;3;wieś;stały;Szkoła Podstawowa im. Jana Pawła II w Kowalach Oleckich, ul. Kościuszki 88, 19-420 Kowale Oleckie;gm. Kowale Oleckie;olecki;warmińsko-mazurskie;510;677;677;0;305;205;205;0;0;2;0;0;0;0;0;0;0;205;0;0;205;2;2;0;0;203;12;9;0;0;0;1;0;0;0;0;2;12;7;4;1;0;0;0;0;0;1;0;1;7;83;28;27;3;3;8;1;1;0;0;12;83;90;46;14;7;4;6;2;3;3;5;0;90;5;0;3;2;0;0;0;0;0;0;0;5;6;3;0;0;0;0;0;1;0;0;2;6
281303;4;wieś;stały;Szkoła Podstawowa w Stożnem, Stożne 6, 19-420 Kowale Oleckie;gm. Kowale Oleckie;olecki;warmińsko-mazurskie;566;745;745;0;364;202;202;0;0;0;0;0;0;0;0;0;0;202;0;0;202;2;1;1;0;200;7;7;0;0;0;0;0;0;0;0;0;7;10;7;0;0;1;1;0;0;1;0;0;10;27;9;10;1;3;2;0;0;0;1;1;27;146;92;29;5;5;3;0;3;6;2;1;146;0;0;0;0;0;0;0;0;0;0;0;0;10;6;1;0;0;0;0;0;0;1;2;10
281303;5;wieś;stały;Szkoła Podstawowa im. Marii Konopnickiej w Sokółkach, Sokółki 47, 19-420 Kowale Oleckie;gm. Kowale Oleckie;olecki;warmińsko-mazurskie;702;934;934;0;475;227;227;0;0;6;0;0;0;0;0;0;0;227;0;0;227;3;2;1;0;224;4;1;0;0;0;0;1;1;0;0;1;4;10;4;0;1;0;1;0;0;1;1;2;10;72;22;20;1;8;4;2;1;2;4;8;72;125;57;39;1;3;2;1;10;6;4;2;125;4;1;1;0;1;0;0;0;0;0;1;4;9;3;1;0;1;0;0;1;2;1;0;9
281303;6;wieś;dom pomocy społecznej;Dom Pomocy Społecznej „Zacisze” w Kowalach Oleckich, ul. Witosa 8, 19-420 Kowale Oleckie;gm. Kowale Oleckie;olecki;warmińsko-mazurskie;41;39;39;0;19;22;22;0;0;0;0;0;0;0;0;0;0;22;0;0;22;1;0;1;0;21;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;1;0;0;0;3;14;5;2;0;3;0;0;3;0;1;0;14;1;0;0;0;1;0;0;0;0;0;0;1;2;0;0;1;0;0;0;1;0;0;0;2
281304;1;miasto;stały;Zespół Szkół Licealnych i Zawodowych, sala nr 8, parter, ul. Gołdapska 29, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1133;1501;1501;0;523;610;610;0;1;4;0;0;0;0;0;0;0;610;0;0;610;7;5;2;0;603;30;17;2;2;2;2;1;2;0;0;2;30;46;21;2;4;3;1;1;6;0;5;3;46;215;77;43;4;25;41;4;2;1;0;18;215;270;151;51;10;4;5;2;15;17;12;3;270;12;5;3;1;0;0;1;1;1;0;0;12;30;17;4;2;2;2;0;1;0;1;1;30
281304;2;miasto;stały;sala konferencyjna w budynku Plac Wolności 2, sala nr 1 - p, niski parter, Plac Wolności 2, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1191;1583;1583;0;585;606;606;0;0;3;0;0;0;0;0;0;0;606;0;0;606;4;3;1;0;602;28;15;2;3;1;0;3;0;0;0;4;28;38;14;2;5;0;5;2;3;2;0;5;38;269;88;55;6;33;46;7;0;3;3;28;269;235;108;58;10;3;5;2;19;19;4;7;235;8;1;4;0;0;0;1;0;1;0;1;8;24;15;1;0;1;0;1;0;1;1;4;24
281304;3;miasto;stały;Regionalny Ośrodek Kultury w Olecku „Mazury Garbate”, hol kina, parter, Plac Wolności 22, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1251;1636;1636;0;663;588;588;0;1;12;0;0;0;0;0;0;0;588;0;0;588;3;2;1;0;585;32;19;4;2;2;0;1;0;0;2;2;32;42;24;1;5;2;3;2;1;3;0;1;42;221;79;37;7;26;39;2;2;1;3;25;221;253;127;62;6;4;4;1;20;19;7;3;253;9;6;1;1;0;0;0;1;0;0;0;9;28;16;3;1;0;0;0;0;2;0;6;28
281304;4;miasto;stały;Punkt Konsultacyjno-Informacyjny dla Ofiar Przemocy w Rodzinie, sala nr 4, parter, ul. Nocznickiego 15, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1253;1646;1645;1;636;617;617;0;1;2;0;0;0;0;0;0;0;617;0;0;617;3;1;2;0;614;37;21;4;2;0;0;4;1;0;1;4;37;36;13;3;5;0;1;3;2;2;3;4;36;219;78;39;4;14;50;1;2;1;2;28;219;282;147;48;3;5;15;3;20;29;10;2;282;15;11;1;1;2;0;0;0;0;0;0;15;25;15;2;1;0;0;1;2;1;2;1;25
281304;5;miasto;stały;Szkoła Podstawowa Nr 1 im. Henryka Sienkiewicza, świetlica, parter, ul. Kościuszki 20, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;860;1119;1119;0;407;453;453;0;1;6;0;0;0;0;0;0;0;453;0;0;453;4;2;2;0;449;21;13;2;0;2;0;2;0;0;1;1;21;35;22;3;2;2;0;1;2;1;2;0;35;150;67;26;2;18;20;1;3;2;3;8;150;210;118;48;5;4;3;2;11;12;2;5;210;7;5;1;0;0;0;0;0;1;0;0;7;26;10;5;2;1;0;1;1;1;1;4;26
281304;6;miasto;stały;Szkoła Podstawowa Nr 1 im. Henryka Sienkiewicza, sala nr 8, parter, Kościuszki 20, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1018;1337;1337;0;438;580;580;0;2;1;2;2;2;0;0;0;0;580;0;0;580;4;4;0;0;576;31;17;4;2;1;0;1;0;2;1;3;31;35;16;5;0;4;1;1;6;0;2;0;35;233;94;42;2;19;41;2;1;2;0;30;233;251;117;60;12;6;7;2;13;21;9;4;251;6;3;2;0;1;0;0;0;0;0;0;6;20;10;4;1;2;2;0;0;0;1;0;20
281304;7;miasto;stały;Szkoła Podstawowa Nr 3 im. Jana Pawła II, świetlica, parter, ul. Kolejowa 33, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1238;1626;1626;0;561;677;677;0;1;1;0;0;0;0;0;0;0;677;0;0;677;5;2;3;0;672;31;23;1;1;1;0;2;0;1;0;2;31;42;17;4;5;0;4;2;4;3;0;3;42;253;108;50;3;22;40;0;3;3;1;23;253;313;168;72;8;6;7;2;24;23;2;1;313;7;3;1;2;0;0;1;0;0;0;0;7;26;13;4;1;1;0;1;3;0;2;1;26
281304;8;miasto;stały;I Liceum Ogólnokształcące im. Jana Kochanowskiego, aula, parter, ul. Kościuszki 29, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;439;585;585;0;287;152;152;0;0;4;0;0;0;0;0;0;0;152;0;0;152;0;0;0;0;152;4;4;0;0;0;0;0;0;0;0;0;4;11;6;0;1;0;0;0;1;2;1;0;11;51;17;9;0;7;7;0;0;1;1;9;51;74;29;24;4;1;1;3;3;4;5;0;74;2;0;0;0;0;0;1;0;0;0;1;2;10;7;0;0;0;1;0;1;1;0;0;10
281304;9;miasto;stały;Szkoła Podstawowa Nr 4 z Oddziałami Integracyjnymi im. ks. Jana Twardowskiego, sala nr 7, parter, Osiedle Siejnik I 14, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1198;1576;1576;0;643;555;555;0;0;3;0;0;0;0;0;0;0;555;0;0;555;4;2;2;0;551;12;9;1;0;0;0;0;0;1;0;1;12;31;17;1;0;2;2;3;5;0;0;1;31;194;73;41;6;16;27;2;0;1;1;27;194;289;105;91;11;3;8;2;42;18;4;5;289;11;4;4;1;1;1;0;0;0;0;0;11;14;5;4;0;0;0;0;1;0;1;3;14
281304;10;miasto;stały;Szkoła Podstawowa Nr 2 im. Mikołaja Kopernika, sala gimnastyczna, parter, ul. Słowiańska 1, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;1000;1321;1321;0;645;355;355;0;0;6;0;0;0;0;0;0;0;355;0;0;355;1;0;1;0;354;15;11;1;1;0;0;1;0;1;0;0;15;17;7;0;0;1;1;2;1;4;0;1;17;129;50;25;3;18;18;0;1;7;1;6;129;178;79;49;8;2;4;0;17;17;1;1;178;3;1;0;0;1;0;0;1;0;0;0;3;12;9;0;0;0;0;0;0;0;0;3;12
281304;11;miasto;stały;Świetlica w Olszewie, sala nr 7, parter, Olszewo 9, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;450;599;598;1;322;128;128;0;2;0;0;0;0;0;0;0;0;128;0;0;128;0;0;0;0;128;9;7;1;0;1;0;0;0;0;0;0;9;7;2;1;0;1;0;0;3;0;0;0;7;29;10;7;0;2;4;1;0;2;0;3;29;66;34;21;1;0;2;3;1;1;3;0;66;4;3;0;0;0;1;0;0;0;0;0;4;13;9;0;0;1;0;1;1;0;1;0;13
281304;12;miasto;stały;Szkoła Podstawowa w Judzikach, sala nr 6, parter, Judziki 5, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;401;520;520;0;275;126;126;0;1;0;0;0;0;0;0;0;0;126;0;0;126;4;1;3;0;122;11;8;1;0;0;0;0;1;0;0;1;11;5;2;0;1;0;1;0;0;0;1;0;5;38;14;8;2;4;5;0;1;0;0;4;38;65;22;24;0;0;0;2;5;10;1;1;65;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;3
281304;13;miasto;stały;Świetlica w Szczecinkach, sala nr 1 - u, parter, Szczecinki 9, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;519;683;683;0;365;154;154;0;0;4;0;0;0;0;0;0;0;154;0;0;154;2;2;0;0;152;15;9;2;0;0;1;1;1;1;0;0;15;9;3;0;0;0;1;0;1;1;1;2;9;31;6;13;1;2;8;0;0;0;0;1;31;93;51;26;5;1;1;0;1;7;1;0;93;1;0;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;1;1;3
281304;14;miasto;stały;Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Gąskach, sala gimnastyczna, parter, Gąski 14, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;710;938;938;0;457;253;253;0;0;2;0;0;0;0;0;0;0;253;0;0;253;3;1;2;0;250;6;3;2;1;0;0;0;0;0;0;0;6;26;11;2;2;4;1;1;0;2;0;3;26;72;28;24;1;4;2;1;0;0;0;12;72;138;57;48;9;0;1;2;9;5;7;0;138;2;0;1;0;0;0;0;0;0;0;1;2;6;2;1;0;0;0;0;3;0;0;0;6
281304;15;miasto;zakład leczniczy;"""OLMEDICA"" w Olecku Sp. z o. o., ul. Gołdapska 1, 19-400 Olecko";gm. Olecko;olecki;warmińsko-mazurskie;100;42;42;0;91;9;9;0;0;1;0;0;0;0;0;0;0;9;0;0;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;1;0;0;0;0;0;4;5;3;0;0;0;0;0;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281304;16;wieś;dom pomocy społecznej;Samodzielny Publiczny Zespół Zakładów Opieki Długoterminowej w Olecku-Kolonii, Olecko-Kolonia 4, 19-400 Olecko;gm. Olecko;olecki;warmińsko-mazurskie;50;87;87;0;40;10;10;0;0;0;0;0;0;0;0;0;0;10;0;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;1;0;0;0;0;3;7;5;0;1;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281305;1;wieś;stały;Urząd Gminy, Świętajno 104, 19-411 Świętajno;gm. Świętajno;olecki;warmińsko-mazurskie;860;1132;1132;0;558;302;302;0;0;6;0;0;0;0;0;0;0;302;0;0;302;0;0;0;0;302;17;12;1;1;0;0;0;1;0;0;2;17;10;4;0;1;0;0;0;3;1;0;1;10;123;45;31;0;5;18;2;2;0;0;20;123;144;65;32;3;4;5;0;24;8;3;0;144;3;2;0;0;0;1;0;0;0;0;0;3;5;5;0;0;0;0;0;0;0;0;0;5
