Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 MENTZEN Sławomir Jerzy;2 URBANIAK Michał Piotr;3 PRUŚ Sylwester Zbigniew;4 BREWIAK Grażyna;5 STUPKIEWICZ Magdalena;6 LIPINSKA-BEHRENDT Martyna Elżbieta;7 ŚWIECZKOWSKA Iwona Gabriela;8 KRZYWKOWSKI Marcin Piotr;9 DRANIEWICZ Karol Łukasz;10 DZIAMBOR Artur Erwin;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 MACIEJEWSKA Beata Monika;2 RUTKA Marek Andrzej;3 BIEDROŃ Adriana Maria;4 JAROSZ Maciej;5 GRACZYK Ewa Elżbieta;6 JASIONEK Henryk Jacek;7 OCHOCKA Iwona;8 BYLICA Bartosz;9 SZUBIŃSKA Bożena Leokadia;10 LAMENTOWICZ Wojciech;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 LEWANDOWSKI Janusz Antoni;2 ADAMOWICZ Magdalena;3 TRAWICKI Krzysztof Gabriel;4 JACHLEWSKA Elżbieta;5 FURGO Grzegorz Witold;6 LIEDER Ewa;7 POPOWSKA Magdalena Maria;8 PIETRZAK Anna Grażyna;9 KALINOWSKA Jolanta Maria;10 WAŁĘSA Jarosław Leszek;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 FOTYGA Anna Elżbieta;2 SELLIN Jarosław Daniel;3 SIKORA Danuta Teresa;4 MÜLLER Piotr Józef;5 SZYMAŃSKI Antoni;6 KURZELEWSKA Arleta;7 BIAŁOOKA-KOSTENECKA Danuta Jadwiga;8 RABENDA Karol Kazimierz;9 DEMSKI Patryk Jerzy;10 ŁUCZYK Mariusz Wojciech;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 GÓRSKA Anna;2 KOWALCZUK Łukasz;3 SOBAŃSKA Joanna Małgorzata;4 BONIECKI Łukasz Michał;5 HASKA Karolina;6 SZCZEPAŃSKI Adam Aleksander;7 PRUSSAK Sara Maria;8 ANDRZEJEWSKI Szymon Tomasz;9 PRUSINOWSKA Magdalena;10 LUBIEWSKI Adam Marek;Razem;Lista nr 6 - KWW KUKIZ'15;1 KOBYLARZ Andrzej Sławomir;2 BŁASZCZYK Anna;3 LUTY Jerzy;4 DUDEK Dorota;5 POMIRSKA Zofia Małgorzata;6 RODZIEWICZ-KLAWIŃSKA Jolanta Ewa;7 PIĄTKOWSKA Andżelika Ewa;8 HAMADYK Łukasz Mariusz;9 KLAWITER Jan Andrzej;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ZBOROWSKI Maciej;2 KNUTH Maciej;3 JANOWICZ Kamila Marta;4 WIŚNIEWSKI Radosław Andrzej;5 PAWEŁCZAK Barnaba Bogusz;6 STRUK Anna Marta;7 WARDA Małgorzata Maja;8 MAKRENEK Helena Cecylia;9 DOMŻALSKA Elżbieta Maria;10 GRAJKOWSKI Piotr;Razem
220703;7;wieś;stały;"Szkoła Podstawowa im. gen. Augusta Emila Fieldorfa ps. ""NIL"" w Rakowcu, Rakowiec ul. Szkolna 2, 82-500 Kwidzyn";gm. Kwidzyn;kwidzyński;pomorskie;1197;1570;1570;0;639;558;558;0;0;1;0;0;0;0;0;0;0;558;0;0;558;5;2;3;0;553;29;13;8;3;0;1;2;0;0;0;2;29;44;24;3;7;1;1;0;4;0;1;3;44;246;88;111;2;2;3;0;6;0;0;34;246;203;98;42;18;8;19;7;2;0;4;5;203;10;5;0;1;3;0;0;0;0;0;1;10;14;7;3;0;4;0;0;0;0;0;14;7;0;0;2;1;0;0;3;0;0;1;7
220703;8;wieś;stały;Szkoła Podstawowa w Liczu, Licze 34, 82-500 Kwidzyn;gm. Kwidzyn;kwidzyński;pomorskie;478;626;626;0;300;178;178;0;0;0;0;0;0;0;0;0;0;178;0;0;178;2;0;2;0;176;9;5;0;0;0;1;0;0;2;0;1;9;10;5;0;3;1;0;0;1;0;0;0;10;54;14;33;0;1;0;0;0;0;0;6;54;98;41;26;13;1;11;1;0;2;1;2;98;1;1;0;0;0;0;0;0;0;0;0;1;4;0;1;1;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
220703;9;wieś;stały;Zielona Szkoła w Brachlewie, Brachlewo 42, 82-500 Kwidzyn;gm. Kwidzyn;kwidzyński;pomorskie;523;681;681;0;308;215;215;0;0;1;0;0;0;0;0;0;0;215;0;0;215;7;5;2;0;208;7;4;0;0;0;0;1;1;1;0;0;7;4;0;0;3;1;0;0;0;0;0;0;4;88;24;48;3;0;0;1;4;0;1;7;88;98;55;8;4;5;15;1;0;1;6;3;98;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;1;1;1;0;1;0;1;6;5;3;0;0;0;0;1;1;0;0;0;5
220703;10;wieś;stały;Szkoła Podstawowa im. Marii Kotlarz w Tychnowych, Tychnowy ul. Kwidzyńska 19, 82-500 Kwidzyn;gm. Kwidzyn;kwidzyński;pomorskie;946;1255;1255;0;479;467;467;0;0;0;0;0;0;0;0;0;0;467;0;0;467;4;0;4;0;463;23;6;4;2;5;0;1;0;1;0;4;23;23;10;1;6;0;1;1;0;0;2;2;23;158;44;59;2;0;0;0;0;0;1;52;158;228;138;48;14;5;4;4;2;1;6;6;228;10;6;1;1;0;1;1;0;0;0;0;10;17;3;1;4;5;1;2;0;0;1;17;4;3;0;0;0;0;0;0;0;0;1;4
220704;1;miasto;stały;Szkoła Podstawowa Nr 2 im. Obrońców Westerplatte w Prabutach, ul. Grunwaldzka 6, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;460;601;601;0;340;120;120;0;0;1;0;0;0;0;0;0;0;120;0;0;120;2;1;1;0;118;2;1;0;0;0;0;0;0;0;0;1;2;10;4;0;2;0;0;0;0;1;3;0;10;47;11;26;0;0;0;2;0;0;0;8;47;54;32;9;2;0;1;5;2;0;3;0;54;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;2;1;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;1
220704;2;miasto;stały;Budynek lekcyjny Szkoły Podstawowej Nr 2 im. Obrońców Westerplatte w Prabutach, ul. Grunwaldzka 6, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;629;830;830;0;321;308;308;0;0;2;0;0;0;0;0;0;0;308;0;0;308;4;2;2;0;304;13;6;2;0;1;1;1;1;0;0;1;13;22;15;1;4;0;1;1;0;0;0;0;22;140;45;72;0;1;0;0;1;0;0;21;140;121;67;33;9;0;2;4;0;0;5;1;121;2;0;0;1;1;0;0;0;0;0;0;2;3;1;0;1;1;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;3
220704;3;miasto;stały;"Przedszkole Niepubliczne ""Miś Uszatek"" Beata Lewandowska w Prabutach, ul. Kopernika 2, 82-550 Prabuty";gm. Prabuty;kwidzyński;pomorskie;540;714;714;0;327;213;213;0;0;3;0;0;0;0;0;0;0;213;0;0;213;4;4;0;0;209;7;4;0;0;0;0;0;0;1;0;2;7;5;2;0;2;0;0;0;0;0;0;1;5;86;22;34;0;0;0;0;0;1;3;26;86;101;57;18;11;1;5;0;1;1;4;3;101;1;1;0;0;0;0;0;0;0;0;0;1;5;0;2;0;1;0;1;1;0;0;5;4;2;0;0;1;0;0;1;0;0;0;4
220704;4;miasto;stały;"Przedszkole Niepubliczne ""Bratek"" w Prabutach, ul. Mickiewicza 3, 82-550 Prabuty";gm. Prabuty;kwidzyński;pomorskie;469;612;612;0;224;245;245;0;0;2;0;0;0;0;0;0;0;245;0;0;245;0;0;0;0;245;13;9;2;0;0;0;0;0;1;1;0;13;5;3;0;2;0;0;0;0;0;0;0;5;118;36;55;4;1;2;1;0;0;1;18;118;97;65;18;4;1;2;0;1;0;4;2;97;3;3;0;0;0;0;0;0;0;0;0;3;7;2;3;1;0;0;0;0;0;1;7;2;2;0;0;0;0;0;0;0;0;0;2
220704;5;miasto;stały;Sala gimnastyczna Szkoły Podstawowej Nr 2 im. Obrońców Westerplatte w Prabutach, ul. Grunwaldzka 6, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;500;661;661;0;257;243;243;0;0;0;0;0;0;0;0;0;0;243;0;0;243;0;0;0;0;243;6;2;1;1;0;0;0;1;0;0;1;6;11;5;0;4;0;0;0;1;1;0;0;11;91;21;53;0;0;0;1;0;0;0;16;91;128;80;24;3;2;9;1;0;0;5;4;128;1;0;0;0;0;0;0;0;0;0;1;1;6;4;0;0;1;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
220704;6;miasto;stały;Szkoła Podstawowa Nr 2 im. Obrońców Westerplatte w Prabutach (budynek główny-pokój nauczycielski), ul. Obrońców Westerplatte 11, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;540;705;705;0;277;263;263;0;0;0;0;0;0;0;0;0;0;263;0;0;263;4;4;0;0;259;5;2;1;1;0;0;1;0;0;0;0;5;17;4;0;7;2;1;0;0;0;3;0;17;138;46;70;1;2;0;0;0;0;0;19;138;90;62;13;3;1;2;4;3;0;1;1;90;1;0;0;1;0;0;0;0;0;0;0;1;5;0;2;0;2;0;1;0;0;0;5;3;0;0;2;0;0;1;0;0;0;0;3
220704;7;miasto;stały;Sala gimnastyczna Szkoły Podstawowej Nr 2 im. Obrońców Westerplatte w Prabutach, ul. Obrońców Westerplatte 11, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;362;468;468;0;157;205;205;0;0;1;0;0;0;0;0;0;0;205;0;0;205;1;1;0;0;204;5;4;0;0;0;0;0;0;0;0;1;5;7;3;1;3;0;0;0;0;0;0;0;7;90;26;43;0;0;1;0;1;0;2;17;90;86;50;24;4;0;3;1;1;0;1;2;86;2;1;1;0;0;0;0;0;0;0;0;2;13;8;1;0;1;0;1;1;1;0;13;1;1;0;0;0;0;0;0;0;0;0;1
220704;8;miasto;stały;Budynek Nauczania Początkowego przy Szkole Podstawowej Nr 2 im. Obrońców Westerplatte w Prabutach, ul. Obrońców Westerplatte 11, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;640;845;845;0;423;217;217;0;0;3;0;0;0;0;0;0;0;217;0;0;217;2;1;1;0;215;9;4;3;0;0;0;0;2;0;0;0;9;17;4;1;8;0;1;1;1;0;0;1;17;77;23;41;1;0;1;0;0;0;0;11;77;98;64;18;5;3;5;2;0;0;0;1;98;4;2;1;0;0;0;0;0;1;0;0;4;8;5;0;0;2;0;0;1;0;0;8;2;1;0;0;0;0;1;0;0;0;0;2
220704;9;miasto;stały;Hala Sportowa przy Szkole Podstawowej Nr 2 im. Obrońców Westerplatte w Prabutach, ul. Obrońców Westerplatte 11, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;679;894;894;0;379;300;300;0;1;1;0;0;0;0;0;0;0;300;0;0;300;1;0;1;0;299;16;5;6;1;1;2;0;0;1;0;0;16;20;8;1;6;1;0;0;2;0;0;2;20;155;56;67;1;2;0;1;2;0;2;24;155;86;52;17;2;0;9;1;1;0;1;3;86;11;7;0;0;0;1;2;0;0;0;1;11;7;1;1;2;1;0;0;0;1;1;7;4;1;0;2;1;0;0;0;0;0;0;4
220704;10;miasto;stały;Budynek Nauczania Początkowego przy Szkole Podstawowej nr 2 im. Obrońców Westerplatte w Prabutach, ul. Obrońców Westerplatte 11, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;690;920;920;0;330;360;360;0;0;3;0;0;0;0;0;0;0;360;0;0;360;4;2;2;0;356;18;9;4;0;0;0;0;1;2;0;2;18;29;21;1;4;3;0;0;0;0;0;0;29;148;39;69;0;0;0;0;1;0;0;39;148;137;79;20;13;1;10;1;0;2;6;5;137;2;0;0;0;1;0;1;0;0;0;0;2;17;8;3;1;4;0;0;1;0;0;17;5;2;0;1;1;0;1;0;0;0;0;5
220704;11;wieś;stały;Szkoła Podstawowa w Obrzynowie, Obrzynowo 37, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;610;808;808;0;368;242;242;0;0;5;0;0;0;0;0;0;0;242;0;0;242;4;4;0;0;238;7;4;1;0;1;0;0;1;0;0;0;7;8;5;0;3;0;0;0;0;0;0;0;8;41;7;20;0;1;0;0;0;2;0;11;41;174;120;27;13;2;3;1;0;2;5;1;174;4;1;1;0;0;1;1;0;0;0;0;4;4;1;0;0;0;0;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
220704;12;wieś;stały;Szkoła Podstawowa im. Kresowian w Rodowie, Rodowo 14, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;420;546;546;0;221;199;199;0;0;0;0;0;0;0;0;0;0;199;0;0;199;4;2;2;0;195;16;9;3;1;1;1;0;0;1;0;0;16;14;10;0;2;0;1;0;0;0;0;1;14;38;12;15;0;0;0;0;0;0;1;10;38;116;59;29;8;2;7;4;0;0;2;5;116;7;3;0;2;0;0;0;1;0;0;1;7;4;2;0;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
220704;13;wieś;stały;Świetlica Wiejska w Sypanicy, Sypanica 36A, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;430;568;568;0;242;188;188;0;0;1;0;0;0;0;0;0;0;188;0;0;188;2;1;1;0;186;8;7;1;0;0;0;0;0;0;0;0;8;14;6;0;5;1;2;0;0;0;0;0;14;59;20;29;0;0;0;0;0;0;1;9;59;92;54;26;3;1;7;1;0;0;0;0;92;2;1;0;0;0;0;1;0;0;0;0;2;9;3;1;4;0;0;0;0;0;1;9;2;0;0;0;0;0;0;0;0;0;2;2
220704;14;wieś;stały;Budynek po Szkole Podstawowej w Kołodziejach, Kołodzieje 35, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;370;485;485;0;254;116;116;0;0;0;0;0;0;0;0;0;0;116;0;0;116;2;1;1;0;114;2;1;0;0;0;0;1;0;0;0;0;2;4;1;1;1;1;0;0;0;0;0;0;4;27;4;20;0;0;0;0;0;0;0;3;27;74;36;14;6;0;7;0;5;0;3;3;74;0;0;0;0;0;0;0;0;0;0;0;0;7;6;1;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
220704;15;wieś;stały;Szkoła Podstawowa im. Adama Mickiewicza w Trumiejkach, Trumiejki 42, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;359;466;466;0;267;92;92;0;0;0;0;0;0;0;0;0;0;92;0;0;92;2;1;1;0;90;4;3;0;0;0;0;0;0;1;0;0;4;1;0;0;0;0;1;0;0;0;0;0;1;20;7;10;0;2;0;0;0;0;0;1;20;61;40;4;4;2;8;1;0;0;1;1;61;3;1;1;0;1;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
220704;16;miasto;zakład leczniczy;Szpital Specjalistyczny w Prabutach, ul. Kuracyjna 30, 82-550 Prabuty;gm. Prabuty;kwidzyński;pomorskie;170;65;65;0;130;40;40;0;0;3;0;0;0;0;0;0;0;40;0;0;40;1;1;0;0;39;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;5;5;0;0;0;0;0;0;0;4;14;22;13;4;2;1;1;0;0;1;0;0;22;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1
220705;1;wieś;stały;Specjalny Ośrodek Szkolno-Wychowawczy w Barcicach, Barcice 66, 82-420 Ryjewo;gm. Ryjewo;kwidzyński;pomorskie;655;860;860;0;401;254;254;0;0;1;0;0;0;0;0;0;0;254;0;0;254;2;1;1;0;252;13;7;0;3;0;1;0;0;0;1;1;13;22;4;1;12;0;2;0;0;0;0;3;22;83;24;36;4;1;0;0;1;0;4;13;83;110;61;28;7;4;4;1;1;2;2;0;110;4;2;0;1;0;0;0;0;0;0;1;4;18;2;1;13;1;1;0;0;0;0;18;2;0;0;1;0;1;0;0;0;0;0;2
220705;2;wieś;stały;Szkoła Podstawowa w Ryjewie, ul. Grunwaldzka 63, 82-420 Ryjewo;gm. Ryjewo;kwidzyński;pomorskie;1146;1519;1519;0;639;507;507;0;1;4;0;0;0;0;0;0;0;507;0;0;507;3;1;2;0;504;17;6;1;4;0;1;0;1;0;0;4;17;24;10;3;6;0;0;1;2;1;0;1;24;231;78;116;5;1;0;0;1;2;1;27;231;203;132;40;4;5;3;6;0;2;9;2;203;0;0;0;0;0;0;0;0;0;0;0;0;25;4;2;15;2;0;0;0;1;1;25;4;4;0;0;0;0;0;0;0;0;0;4
220705;3;wieś;stały;Gminny Ośrodek Kultury w Ryjewie, ul. Grunwaldzka 70, 82-420 Ryjewo;gm. Ryjewo;kwidzyński;pomorskie;716;947;947;0;403;313;313;0;0;0;0;0;0;0;0;0;0;313;0;0;313;5;3;2;0;308;11;6;3;1;0;0;0;0;0;0;1;11;11;7;0;3;0;0;1;0;0;0;0;11;157;41;95;0;0;0;0;1;2;0;18;157;99;55;28;5;2;2;2;1;0;4;0;99;8;4;0;1;0;0;1;0;0;2;0;8;14;1;2;8;2;0;0;1;0;0;14;8;3;0;2;0;0;1;0;0;2;0;8
220705;4;wieś;stały;Szkoła Podstawowa w Straszewie, Straszewo 55, 82-420 Ryjewo;gm. Ryjewo;kwidzyński;pomorskie;750;997;997;0;512;238;238;0;0;2;0;0;0;0;0;0;0;238;0;0;238;4;2;2;0;234;5;3;0;0;1;0;1;0;0;0;0;5;10;6;1;1;0;0;0;1;1;0;0;10;96;27;57;1;0;0;0;0;1;0;10;96;99;58;20;6;3;4;1;0;1;3;3;99;4;0;1;1;1;0;0;1;0;0;0;4;18;1;1;14;0;0;1;0;0;1;18;2;0;1;0;0;0;0;0;0;0;1;2
220705;5;wieś;dom pomocy społecznej;Dom Pomocy Społecznej w Ryjewie, ul. Słoneczna 14, 82-420 Ryjewo;gm. Ryjewo;kwidzyński;pomorskie;188;56;56;0;165;23;23;0;0;0;0;0;0;0;0;0;0;23;0;0;23;1;0;1;0;22;3;1;0;1;0;0;1;0;0;0;0;3;3;1;1;0;0;0;1;0;0;0;0;3;5;1;1;0;1;1;0;0;0;1;0;5;7;4;1;0;1;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;3;1;0;0;2;0;0;0;0;0;0;3
220706;1;wieś;stały;Sala posiedzeń Urząd Gminy Sadlinki, ul. Kwidzyńska 12, 82-522 Sadlinki;gm. Sadlinki;kwidzyński;pomorskie;1229;1621;1621;0;680;549;549;0;0;0;0;0;0;0;0;0;0;549;0;0;549;7;3;4;0;542;17;7;2;1;0;1;1;2;1;1;1;17;21;10;3;3;0;0;0;2;0;0;3;21;153;42;80;1;1;1;0;0;4;1;23;153;313;196;65;20;9;11;2;2;1;1;6;313;8;3;0;0;0;1;0;1;1;1;1;8;21;8;2;5;4;0;0;0;0;2;21;9;3;1;0;2;1;1;0;0;0;1;9
220706;2;wieś;stały;Szkoła Podstawowa w Nebrowie Wielkim, Nebrowo Wielkie ul. Szkolna 6, 82-522 Sadlinki;gm. Sadlinki;kwidzyński;pomorskie;1041;1371;1371;0;603;438;438;0;0;0;0;0;0;0;0;0;0;438;0;0;438;5;3;2;0;433;22;12;4;0;1;2;0;0;1;1;1;22;22;10;2;6;2;1;0;1;0;0;0;22;115;24;64;4;0;1;0;2;1;0;19;115;255;166;46;9;2;9;6;2;6;3;6;255;4;3;1;0;0;0;0;0;0;0;0;4;12;2;6;1;3;0;0;0;0;0;12;3;1;1;0;0;0;1;0;0;0;0;3
220706;3;wieś;stały;Szkoła Podstawowa w Sadlinkach, ul. Grudziądzka 14a, 82-522 Sadlinki;gm. Sadlinki;kwidzyński;pomorskie;1199;1564;1564;0;701;498;498;0;0;0;0;0;0;0;0;0;0;498;0;0;498;5;5;0;0;493;26;16;4;1;1;2;0;0;0;1;1;26;35;19;4;8;2;0;0;0;0;0;2;35;169;28;111;2;0;0;0;0;2;0;26;169;232;127;59;23;3;5;4;0;0;4;7;232;5;2;2;1;0;0;0;0;0;0;0;5;21;8;5;3;3;1;0;0;0;1;21;5;1;1;0;1;0;0;0;0;1;1;5
220801;1;miasto;stały;Szkoła Podstawowa Nr 1, ul. Wojska Polskiego 10, 84-300 Lębork;m. Lębork;lęborski;pomorskie;1091;1435;1435;0;391;700;700;0;0;0;0;0;0;0;0;0;0;700;0;0;700;3;1;2;0;697;27;14;5;2;0;0;1;0;1;0;4;27;48;18;3;23;1;1;0;0;0;2;0;48;361;98;204;1;1;0;0;0;1;0;56;361;243;147;46;5;29;4;2;1;3;4;2;243;4;3;1;0;0;0;0;0;0;0;0;4;11;6;2;0;0;1;0;1;0;1;11;3;3;0;0;0;0;0;0;0;0;0;3
220801;2;miasto;stały;Państwowa Szkoła Muzyczna I stopnia, ul. Legionów Polskich 35, 84-300 Lębork;m. Lębork;lęborski;pomorskie;823;1065;1065;0;303;520;520;0;0;1;0;0;0;0;0;0;0;520;0;0;520;4;2;2;0;516;21;14;2;1;0;2;0;0;2;0;0;21;45;20;8;13;0;1;0;2;1;0;0;45;243;61;136;3;0;2;0;0;1;0;40;243;190;115;29;6;27;4;1;1;0;1;6;190;4;2;1;1;0;0;0;0;0;0;0;4;10;4;4;2;0;0;0;0;0;0;10;3;2;0;0;0;0;0;1;0;0;0;3
220801;3;miasto;stały;Przedszkole Nr 2, ul. Plater 12, 84-300 Lębork;m. Lębork;lęborski;pomorskie;812;1062;1062;0;314;498;498;0;0;0;0;0;0;0;0;0;0;498;0;0;498;4;1;3;0;494;12;6;4;0;0;1;1;0;0;0;0;12;29;8;5;15;0;1;0;0;0;0;0;29;259;67;144;1;0;1;1;0;1;1;43;259;175;121;25;2;16;5;4;0;0;2;0;175;2;1;0;0;0;0;0;0;0;1;0;2;13;7;1;1;2;0;0;0;1;1;13;4;1;0;0;0;0;2;1;0;0;0;4
220801;4;miasto;stały;Szkoła Podstawowa Nr 8, ul. Plater 13, 84-300 Lębork;m. Lębork;lęborski;pomorskie;781;1020;1020;0;296;485;485;0;0;2;0;0;0;0;0;0;0;485;0;0;485;3;1;2;0;482;24;9;8;0;0;0;2;0;0;1;4;24;37;13;6;13;0;3;0;0;0;2;0;37;268;58;160;0;0;0;1;2;1;2;44;268;136;87;22;7;4;5;1;0;1;1;8;136;4;2;0;0;1;0;1;0;0;0;0;4;12;6;1;1;2;0;0;1;1;0;12;1;1;0;0;0;0;0;0;0;0;0;1
220801;5;miasto;stały;Szkoła Podstawowa Nr 8, ul. Mireckiego 10, 84-300 Lębork;m. Lębork;lęborski;pomorskie;1410;1847;1847;0;568;842;842;0;0;1;0;0;0;0;0;0;0;842;0;0;842;7;4;3;0;835;27;14;4;1;1;0;0;1;3;0;3;27;63;44;2;12;0;2;1;0;0;1;1;63;486;130;265;0;0;0;0;6;0;0;85;486;230;120;47;15;34;5;0;0;2;0;7;230;5;2;1;1;1;0;0;0;0;0;0;5;19;7;1;2;4;0;1;0;0;4;19;5;2;2;0;0;0;0;0;1;0;0;5
220801;6;miasto;stały;Przedszkole Nr 9, ul. Mireckiego 9, 84-300 Lębork;m. Lębork;lęborski;pomorskie;691;900;900;0;232;459;459;0;0;3;0;0;0;0;0;0;0;459;0;0;459;6;2;4;0;453;22;9;6;2;1;0;0;0;1;0;3;22;46;16;7;14;2;0;0;2;4;0;1;46;238;50;148;0;0;0;0;0;0;0;40;238;123;70;27;7;14;1;0;2;0;1;1;123;4;0;0;3;0;0;0;0;0;0;1;4;12;10;0;1;1;0;0;0;0;0;12;8;5;1;0;0;0;0;0;1;0;1;8
220801;7;miasto;stały;Starostwo Powiatowe, ul. Czołgistów 5, 84-300 Lębork;m. Lębork;lęborski;pomorskie;1552;2029;2029;0;527;1025;1025;0;3;5;0;0;0;0;0;0;0;1024;0;0;1024;8;6;2;0;1016;39;19;4;0;0;4;0;1;3;2;6;39;93;49;8;24;2;1;1;4;1;2;1;93;504;114;297;2;4;1;3;1;3;0;79;504;345;212;62;8;35;13;1;2;2;6;4;345;6;5;0;0;0;0;0;0;1;0;0;6;26;11;5;2;4;2;0;0;1;1;26;3;3;0;0;0;0;0;0;0;0;0;3
220801;8;miasto;stały;Przedszkole Nr 1, ul. Czołgistów 37, 84-300 Lębork;m. Lębork;lęborski;pomorskie;720;946;946;0;209;511;511;0;0;4;0;0;0;0;0;0;0;511;0;0;511;0;0;0;0;511;22;12;3;0;1;2;0;1;0;1;2;22;32;14;4;10;0;1;0;0;0;2;1;32;281;76;160;1;0;0;0;0;0;0;44;281;159;100;32;2;16;5;0;1;1;0;2;159;3;1;0;0;0;0;1;1;0;0;0;3;9;7;1;0;1;0;0;0;0;0;9;5;1;0;0;0;1;1;2;0;0;0;5
220801;9;miasto;stały;Specjalny Ośrodek Szkolno-Wychowawczy, Internat, ul. Plac Piastowski 6, 84-300 Lębork;m. Lębork;lęborski;pomorskie;792;1033;1033;0;402;390;390;0;1;0;0;0;0;0;0;0;0;390;0;0;390;5;4;1;0;385;15;10;1;0;0;0;0;1;0;2;1;15;19;7;2;9;0;0;0;1;0;0;0;19;171;38;99;0;0;0;1;0;0;1;32;171;163;86;29;5;23;4;2;1;1;2;10;163;2;1;0;0;0;1;0;0;0;0;0;2;13;9;1;0;0;1;0;0;1;1;13;2;2;0;0;0;0;0;0;0;0;0;2
220801;10;miasto;stały;Szkoła Podstawowa Nr 4, ul. Aleja Wolności 31, 84-300 Lębork;m. Lębork;lęborski;pomorskie;853;1104;1104;0;455;398;398;0;1;1;0;0;0;0;0;0;0;398;0;0;398;4;0;4;0;394;23;14;3;0;2;0;1;0;2;0;1;23;35;10;3;14;3;2;0;0;1;1;1;35;187;30;135;2;0;1;0;0;0;0;19;187;140;80;26;7;17;3;2;0;0;1;4;140;0;0;0;0;0;0;0;0;0;0;0;0;7;3;0;0;1;0;2;0;1;0;7;2;1;0;0;1;0;0;0;0;0;0;2
