Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 GODEK Kaja Urszula;2 BŁASZCZYK Stefan;3 SZEWCZYK Marek Wacław;4 ZALEŚNA Katarzyna Anna;5 KORWIN-MIKKE Jacek Baltazar;6 STRUS Sylwia;7 NITECKA Ewa Alicja;8 WITASZEK Sławomir;9 DRZEWIŃSKI Piotr Michał;10 MOJZESOWICZ Wojciech;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 PIECHNA-WIĘCKIEWICZ Paulina Krystyna;2 FAJDEK Patryk;3 ŻMIJEWSKA Aleksandra Małgorzata;4 GRYCHTAL Sławomir Włodzimierz;5 ŻABICKA Monika Maria;6 KARNIEWICZ Mateusz;7 PIASECKA Anna;8 MAĆKOWIAK Patryk;9 ZIEMNICKA Małgorzata Maria;10 MARZEC Marcin;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 KALINOWSKI Jarosław;2 ROSATI Dariusz Kajetan;3 SITARSKI Ireneusz Robert;4 KALINOWSKA Katarzyna;5 WOJTUNIK Paweł;6 KUBALEWSKI Wojciech Marian;7 UCHWAŁ Aneta;8 LANC Elżbieta;9 KRASKA-ROMANOWSKA Beata;10 HIBNER Jolanta Emilia;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 BIELAN Adam Jerzy;2 KOC Maria Zofia;3 KUŹMIUK Zbigniew Krzysztof;4 MAŁECKI Maciej;5 KWIECIEŃ Anna;6 CZARTORYSKI Arkadiusz;7 WARGOCKA Teresa Anna;8 KRZĘTOWSKA Agnieszka Maria;9 ROMANOWSKI Rafał;10 OPIOŁA Marek;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 OLKO Dorota Zofia;2 DOBROWOLSKI Mateusz;3 ŻYTKOWSKA-PRUS Anna Izabela;4 PIÓROWICZ Jerzy Wojciech;5 ADAMCZYK Małgorzata Joanna;6 TRYSIŃSKI Piotr;7 KOSIEC Justyna Agnieszka;8 MATYJASZEK Artur Mariusz;9 SARNOWSKA Weronika Natalia;10 PŁATOS Sławomir;Razem;Lista nr 6 - KWW KUKIZ'15;1 HUSIEW Barbara;2 PIŁKA Marian;3 PATER Agata Bożena;4 LECHOWSKI Krzysztof Grzegorz;5 KLIMKOWSKI Sławomir;6 BORDZIO-BERUS Irena;7 FRYDRYK Jakub;8 JĘDRZEJEWSKI Robert Witold;9 POMORSKA Karolina Agnieszka;10 SANKOWSKA-GRABCZUK Lidia Izabela;Razem;Lista nr 7 - KWW POLSKA FAIR PLAY BEZPARTYJNI GWIAZDOWSKI;1 ROSIEWICZ Andrzej Wacław;2 GAJOWNICZEK Krzysztof;3 BUDZYŃSKA Jadwiga Barbara;4 KLOCH Adam Roman;5 MARCINIAK Elżbieta;6 KŁOBUKOWSKI Paweł;7 DŁUGOŁĘCKI Mariusz;8 LENART Karolina;9 KĘPA Justyna Joanna;10 KOWALIK Rafał Grzegorz;Razem;Lista nr 10 - KW JEDNOŚĆ NARODU;1 STAROSIELEC Romuald Tadeusz;2 POŁANECKI Paweł Mieczysław;3 ŻEBROWSKA Irena Małgorzata;4 CIECHANOWICZ Jan;5 SZMIGIEL Beata;6 MACIEJEWSKI Jakub;7 MAROSZEK Adam Jarosław;8 RACZYŃSKA Jolanta;9 SZCZYPIÓR Jolanta Elżbieta;10 JANOWSKI Gabriel;Razem
140105;6;wieś;stały;Publiczna Szkoła Podstawowa w Stromcu, ul. Radomska 27, 26-804 Stromiec;gm. Stromiec;białobrzeski;mazowieckie;642;841;841;0;272;370;370;0;0;2;0;0;0;0;0;0;0;370;0;0;370;4;4;0;0;366;15;12;0;0;1;2;0;0;0;0;0;15;13;7;5;0;0;0;0;0;0;0;1;13;53;18;5;0;0;29;1;0;0;0;0;53;271;100;9;125;6;14;8;2;0;7;0;271;1;0;0;0;0;0;0;0;0;1;0;1;11;1;4;0;0;1;3;0;1;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;2
140106;1;wieś;stały;Urząd Miejski w Wyśmierzycach, ul. Adama Mickiewicza 75, 26-811 Wyśmierzyce;gm. Wyśmierzyce;białobrzeski;mazowieckie;1160;1398;1398;0;511;649;649;0;3;5;0;0;0;0;0;0;0;649;0;0;649;12;6;6;0;637;31;15;4;5;0;7;0;0;0;0;0;31;12;7;2;1;1;0;1;0;0;0;0;12;111;27;15;2;0;63;0;3;0;0;1;111;461;75;3;319;7;32;1;3;2;17;2;461;3;0;0;0;0;1;0;2;0;0;0;3;16;4;5;2;2;1;0;0;1;1;0;16;2;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;1
140106;2;wieś;stały;Remiza OSP w Witaszynie, Witaszyn 18 A, 26-811 Wyśmierzyce;gm. Wyśmierzyce;białobrzeski;mazowieckie;272;359;359;0;108;164;164;0;0;4;0;0;0;0;0;0;0;164;0;0;164;2;1;1;0;162;2;0;0;1;0;0;0;0;0;1;0;2;1;0;0;0;1;0;0;0;0;0;0;1;13;4;0;0;1;8;0;0;0;0;0;13;141;29;4;101;1;2;3;0;0;0;1;141;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;0;1;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140106;3;wieś;stały;Publiczna Szkoła Podstawowa w Kostrzynie, Kostrzyn 66A, 26-811 Wyśmierzyce;gm. Wyśmierzyce;białobrzeski;mazowieckie;433;571;571;0;192;241;241;0;0;2;0;0;0;0;0;0;0;241;0;0;241;1;1;0;0;240;5;2;2;0;0;1;0;0;0;0;0;5;3;2;1;0;0;0;0;0;0;0;0;3;25;19;0;2;0;4;0;0;0;0;0;25;197;48;3;129;6;7;3;0;0;1;0;197;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;3;0;1;0;1;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140201;1;miasto;stały;Szkoła Podstawowa nr 3, ul. Powstańców Wielkopolskich 1, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1388;1826;1826;0;652;736;736;0;1;1;0;0;0;0;0;0;0;736;0;0;736;6;6;0;0;730;39;19;1;3;0;12;2;1;1;0;0;39;47;30;0;11;0;1;0;2;1;0;2;47;292;144;80;8;4;13;3;2;1;5;32;292;318;189;15;45;13;8;2;4;5;33;4;318;5;1;2;0;0;0;0;0;0;1;1;5;22;12;5;0;0;0;1;0;3;0;1;22;7;1;0;0;0;1;0;2;0;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0
140201;2;miasto;stały;Państwowa Wyższa Szkoła Zawodowa, ul. Wojska Polskiego 51, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1049;1362;1362;0;455;594;594;0;1;1;0;0;0;0;0;0;0;594;0;0;594;11;6;5;0;583;25;11;2;4;1;2;1;1;1;2;0;25;29;20;1;8;0;0;0;0;0;0;0;29;193;106;61;2;1;5;0;2;0;1;15;193;296;142;6;89;10;7;1;0;4;32;5;296;8;2;2;0;0;1;0;1;0;1;1;8;24;9;3;6;2;1;1;0;0;2;0;24;7;3;0;0;1;0;0;0;1;0;2;7;1;0;0;0;1;0;0;0;0;0;0;1
140201;3;miasto;stały;Szkoła Podstawowa nr 6, ul. 17 Stycznia 17, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1106;1444;1444;0;430;676;676;0;2;1;0;0;0;0;0;0;0;676;0;0;676;8;2;6;0;668;27;16;1;3;1;6;0;0;0;0;0;27;23;14;1;5;0;0;0;1;0;0;2;23;249;136;76;0;3;8;2;0;1;3;20;249;330;160;8;106;6;2;4;1;1;32;10;330;4;3;0;0;0;1;0;0;0;0;0;4;24;10;3;0;5;3;0;0;1;1;1;24;10;2;1;1;3;1;0;2;0;0;0;10;1;1;0;0;0;0;0;0;0;0;0;1
140201;4;miasto;stały;Hala Sportowo-Widowiskowa, ul. Ignacego Kraszewskiego 8, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1425;1841;1841;0;498;927;927;0;0;4;0;0;0;0;0;0;0;926;0;0;926;9;6;3;0;917;36;17;5;0;0;12;0;0;0;1;1;36;35;20;2;7;0;0;1;1;0;1;3;35;386;187;140;10;7;8;0;0;0;2;32;386;424;242;14;97;6;8;7;2;2;44;2;424;5;5;0;0;0;0;0;0;0;0;0;5;22;9;0;1;1;0;0;2;3;2;4;22;7;2;1;0;0;0;0;3;1;0;0;7;2;1;0;0;0;0;0;0;0;1;0;2
140201;5;miasto;stały;Szkoła Podstawowa nr 5, ul. Władysława Broniewskiego 1, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1413;1839;1839;0;445;968;968;0;1;10;0;0;0;0;0;0;0;968;0;0;968;1;0;1;0;967;29;18;1;1;0;5;2;0;1;0;1;29;49;30;5;9;0;2;1;1;0;0;1;49;389;192;115;24;9;18;7;0;6;1;17;389;464;246;12;145;9;6;4;2;2;36;2;464;3;0;0;0;1;0;0;0;0;2;0;3;25;9;6;1;1;1;1;1;1;3;1;25;6;2;0;1;1;0;0;2;0;0;0;6;2;0;1;0;0;1;0;0;0;0;0;2
140201;6;miasto;stały;Szkoła Podstawowa nr 6, ul. 17 Stycznia 17, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1010;1309;1309;0;471;539;539;0;1;1;0;0;0;0;0;0;0;539;0;0;539;10;3;7;0;529;14;3;2;1;0;7;0;0;1;0;0;14;29;11;3;8;0;1;2;1;0;1;2;29;201;98;75;3;3;10;0;3;1;3;5;201;267;133;19;77;10;5;4;2;2;12;3;267;9;2;2;0;0;2;0;1;0;2;0;9;3;1;1;1;0;0;0;0;0;0;0;3;6;2;0;0;1;0;0;2;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
140201;7;miasto;stały;Miejski Ośrodek Pomocy Społecznej, ul. Sienkiewicza 32d, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1182;1528;1528;0;656;526;526;0;0;0;1;1;0;0;0;0;1;527;1;0;527;6;4;2;0;521;12;7;0;0;1;4;0;0;0;0;0;12;25;10;3;8;0;1;0;1;0;0;2;25;173;83;50;3;1;5;1;3;2;3;22;173;287;155;10;75;13;4;6;0;1;21;2;287;9;3;3;1;0;0;2;0;0;0;0;9;12;2;4;0;0;1;0;3;1;0;1;12;2;1;1;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;1
140201;8;miasto;stały;Zespół Szkół nr 3, ul. Stefana Okrzei 6, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1392;1796;1796;0;847;545;545;0;0;0;0;0;0;0;0;0;0;545;0;0;545;4;3;1;0;541;13;7;0;2;0;1;0;1;1;0;1;13;38;13;1;11;0;2;0;2;1;0;8;38;176;96;48;5;4;6;2;0;3;3;9;176;295;143;18;81;9;10;6;3;2;20;3;295;6;4;0;0;0;0;0;0;0;1;1;6;3;1;1;0;0;0;0;1;0;0;0;3;9;1;3;0;0;0;1;2;0;2;0;9;1;0;0;0;0;1;0;0;0;0;0;1
140201;9;miasto;stały;Szkoła Podstawowa nr 7, ul. Stefana Czarnieckiego 40, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1342;1744;1744;0;546;796;796;0;0;2;0;0;0;0;0;0;0;795;0;0;795;9;5;4;0;786;41;20;6;2;2;6;1;2;0;2;0;41;27;7;4;12;1;1;0;0;1;0;1;27;270;142;87;2;5;10;0;4;1;4;15;270;410;221;18;109;13;9;2;3;0;31;4;410;7;5;0;0;0;1;0;0;0;0;1;7;23;6;7;0;2;0;1;1;1;2;3;23;6;0;1;1;1;0;0;3;0;0;0;6;2;0;0;1;0;1;0;0;0;0;0;2
140201;10;miasto;stały;Szkoła Podstawowa nr 7, ul. Stefana Czarnieckiego 40, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1206;1566;1566;0;405;801;801;0;1;3;0;0;0;0;0;0;0;801;0;0;801;11;6;5;0;790;40;22;1;6;1;6;2;0;0;1;1;40;33;11;7;8;0;2;2;1;0;0;2;33;265;150;71;8;2;2;2;3;2;0;25;265;412;212;11;101;5;8;12;3;5;52;3;412;4;2;1;1;0;0;0;0;0;0;0;4;27;10;5;4;0;1;1;0;1;1;4;27;8;3;1;0;0;0;1;3;0;0;0;8;1;0;0;0;0;0;1;0;0;0;0;1
140201;11;miasto;stały;Przedszkole nr 1, ul. Nadfosna 12, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1292;1667;1667;0;580;712;712;0;1;6;0;0;0;0;0;0;0;712;0;0;712;7;5;2;0;705;26;13;3;1;2;4;3;0;0;0;0;26;46;22;7;7;1;2;0;4;0;2;1;46;249;113;86;3;8;4;3;1;0;1;30;249;354;199;19;70;9;8;3;2;4;35;5;354;9;3;2;1;0;2;0;1;0;0;0;9;18;4;3;3;1;1;1;2;0;1;2;18;2;1;0;0;0;0;0;0;1;0;0;2;1;0;0;0;1;0;0;0;0;0;0;1
140201;12;miasto;stały;Powiatowe Centrum Kultury i Sztuki Im. Marii Konopnickiej, ul. Strażacka 5, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1190;1560;1560;0;460;730;730;0;1;4;0;0;0;0;0;0;0;730;0;0;730;9;7;2;0;721;24;11;1;3;1;3;2;1;0;1;1;24;33;13;1;12;0;3;1;0;1;1;1;33;306;144;117;9;3;10;0;2;0;4;17;306;324;207;9;66;3;9;2;0;2;24;2;324;5;3;0;0;0;1;0;0;0;0;1;5;15;6;1;2;0;2;0;0;0;2;2;15;10;5;1;2;0;1;0;1;0;0;0;10;4;0;0;0;1;1;0;0;1;0;1;4
140201;13;miasto;stały;Przedszkole nr 5, ul. Gwardii Ludowej WRN 12, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1552;1997;1997;0;592;960;960;0;2;3;0;0;0;0;0;0;0;959;0;0;959;5;2;3;0;954;26;10;3;3;1;7;0;1;0;1;0;26;53;28;3;13;0;2;1;0;2;2;2;53;413;219;112;9;9;12;1;0;3;1;47;413;414;201;19;110;11;13;6;2;2;48;2;414;4;2;1;0;0;0;0;0;1;0;0;4;28;8;3;2;1;3;3;1;3;4;0;28;12;3;4;0;0;1;0;3;1;0;0;12;4;0;0;1;2;1;0;0;0;0;0;4
140201;14;miasto;stały;Przedszkole nr 10, ul. Batalionów Chłopskich 4, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1464;1942;1942;0;602;862;862;0;0;4;0;0;0;0;0;0;0;862;0;0;862;3;1;2;0;859;29;11;2;3;1;9;0;0;3;0;0;29;37;17;6;7;0;1;2;1;1;0;2;37;360;174;104;14;9;20;1;2;0;2;34;360;390;213;12;96;5;6;8;1;3;39;7;390;10;5;0;1;0;1;0;0;0;2;1;10;22;9;5;1;1;0;2;1;1;0;2;22;9;2;2;1;2;2;0;0;0;0;0;9;2;1;1;0;0;0;0;0;0;0;0;2
140201;15;miasto;stały;Dom Pomocy Społecznej KOMBATANT, ul. Batalionów Chłopskich 12, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1303;1682;1682;0;420;883;883;0;1;3;0;0;0;0;0;0;0;883;0;0;883;6;1;5;0;877;34;16;8;0;1;7;0;0;1;1;0;34;34;14;6;5;2;2;0;3;1;0;1;34;330;180;102;9;4;8;2;2;0;1;22;330;432;233;12;111;10;8;9;4;1;40;4;432;8;1;2;3;0;0;0;0;0;2;0;8;26;6;8;1;3;3;1;0;0;3;1;26;11;4;1;0;1;0;1;1;1;1;1;11;2;1;1;0;0;0;0;0;0;0;0;2
140201;16;miasto;stały;Szkoła Podstawowa nr 1, ul. Orylska 3, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1131;1478;1477;1;471;659;659;0;3;2;0;0;0;0;0;0;0;659;0;0;659;3;1;2;0;656;22;9;0;3;2;8;0;0;0;0;0;22;39;20;4;12;0;1;0;1;0;1;0;39;261;113;99;4;7;11;1;1;0;3;22;261;295;146;25;81;12;4;3;1;2;18;3;295;7;3;0;1;0;2;0;0;0;1;0;7;23;9;2;2;1;2;1;0;0;1;5;23;8;4;1;0;0;1;0;2;0;0;0;8;1;1;0;0;0;0;0;0;0;0;0;1
140201;17;miasto;stały;Szkoła Podstawowa nr 1, ul. Orylska 3, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1191;1552;1552;0;664;527;527;0;0;0;0;0;0;0;0;0;0;527;0;0;527;7;2;5;0;520;26;20;1;3;0;1;1;0;0;0;0;26;21;9;4;5;0;0;1;1;0;0;1;21;199;107;56;4;6;6;0;1;0;0;19;199;250;134;18;52;15;5;2;0;4;20;0;250;5;2;0;1;0;0;1;0;1;0;0;5;15;2;5;1;2;0;0;0;1;3;1;15;4;1;0;2;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
140201;18;miasto;stały;Żłobek Miejski, ul. Batalionów Chłopskich 4, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1179;1541;1541;0;504;675;675;0;2;0;0;0;0;0;0;0;0;675;0;0;675;6;0;6;0;669;22;15;2;1;0;1;0;0;0;3;0;22;29;12;3;7;0;4;1;1;1;0;0;29;276;134;82;11;6;6;0;1;2;1;33;276;313;192;13;57;9;3;7;0;3;28;1;313;4;1;0;0;0;0;0;1;0;0;2;4;18;10;3;1;1;1;0;1;0;1;0;18;5;1;2;0;0;0;0;2;0;0;0;5;2;0;1;0;0;0;0;0;1;0;0;2
140201;19;miasto;stały;Szkoła Podstawowa nr 4, ul. Płońska 143, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1304;1688;1688;0;514;790;790;0;0;7;0;0;0;0;0;0;0;790;0;0;790;4;1;3;0;786;32;18;1;2;1;6;1;1;1;0;1;32;30;17;2;5;0;2;0;1;0;3;0;30;271;143;74;6;4;10;0;1;0;1;32;271;412;218;23;102;9;3;5;0;2;45;5;412;7;4;1;1;0;0;1;0;0;0;0;7;26;14;3;4;0;1;0;1;2;0;1;26;8;2;0;0;0;1;0;5;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
140201;20;miasto;stały;Przedszkole nr 8, ul. Graniczna 41, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1520;1987;1987;0;657;863;863;0;1;6;1;1;0;0;0;0;1;864;1;0;864;8;7;1;0;856;31;12;4;1;2;11;0;1;0;0;0;31;40;22;4;7;0;0;1;1;1;0;4;40;285;134;99;7;6;14;1;0;3;3;18;285;457;264;14;97;7;19;3;0;4;41;8;457;8;3;2;0;0;1;1;0;0;1;0;8;30;9;3;3;1;1;0;2;2;3;6;30;2;2;0;0;0;0;0;0;0;0;0;2;3;0;1;0;0;0;0;0;1;1;0;3
140201;21;miasto;stały;Budmat Auto 2 Sp. z o. o., ul. Sońska 2, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;1169;1526;1526;0;490;679;679;0;1;3;0;0;0;0;0;0;0;679;0;0;679;6;4;2;0;673;25;8;3;1;1;10;0;0;0;0;2;25;36;25;1;3;1;1;1;2;0;0;2;36;263;159;70;4;4;4;1;3;2;1;15;263;318;210;22;48;3;5;5;1;2;19;3;318;6;3;1;0;0;0;0;1;0;1;0;6;14;5;1;2;0;0;3;0;0;2;1;14;9;3;0;2;0;0;0;1;0;2;1;9;2;0;0;1;0;1;0;0;0;0;0;2
140201;22;miasto;zakład leczniczy;Specjalistyczny Szpital Wojewódzki, ul. Powstańców Wielkopolskich 2, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;252;195;195;0;201;51;51;0;0;2;0;0;0;0;0;0;0;51;0;0;51;2;1;1;0;49;1;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;1;0;0;0;0;0;3;17;10;4;0;0;0;0;1;1;0;1;17;26;13;0;7;1;2;0;1;1;0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
140201;23;miasto;dom pomocy społecznej;Dom Pomocy Społecznej, ul. Krucza 32, 06-400 Ciechanów;m. Ciechanów;ciechanowski;mazowieckie;185;171;171;0;89;96;96;0;0;0;0;0;0;0;0;0;0;96;0;0;96;4;2;2;0;92;2;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;57;53;1;0;0;0;2;0;1;0;0;57;31;19;3;2;2;2;1;1;0;1;0;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
140202;1;wieś;stały;Urząd Gminy Ciechanów, ul. Fabryczna 8, 06-400 Ciechanów;gm. Ciechanów;ciechanowski;mazowieckie;1686;2208;2208;0;792;894;894;0;0;4;0;0;0;0;0;0;0;894;0;0;894;4;2;2;0;890;33;17;2;3;0;7;0;0;3;1;0;33;27;16;6;2;0;0;0;1;0;0;2;27;322;176;104;7;4;7;1;1;2;4;16;322;462;279;10;76;6;3;12;1;1;74;0;462;6;2;1;1;0;0;0;0;0;2;0;6;26;9;2;2;2;2;0;5;0;1;3;26;10;5;1;1;1;0;0;1;1;0;0;10;4;0;0;0;3;0;1;0;0;0;0;4
140202;2;wieś;stały;Szkoła Podstawowa, Chotum 25, 06-452 Ościsłowo;gm. Ciechanów;ciechanowski;mazowieckie;685;895;895;0;415;270;270;0;0;1;0;0;0;0;0;0;0;270;0;0;270;2;2;0;0;268;1;0;0;0;0;0;0;0;1;0;0;1;10;8;1;0;0;1;0;0;0;0;0;10;53;34;10;1;1;0;2;0;0;0;5;53;195;90;10;30;3;6;2;1;1;50;2;195;1;0;1;0;0;0;0;0;0;0;0;1;6;1;1;0;1;2;0;0;1;0;0;6;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1
140202;3;wieś;stały;Urząd Gminy Ciechanów, ul. Fabryczna 8, 06-400 Ciechanów;gm. Ciechanów;ciechanowski;mazowieckie;1273;1652;1652;0;656;617;617;0;2;0;0;0;0;0;0;0;0;617;0;0;617;14;12;2;0;603;15;10;1;2;0;2;0;0;0;0;0;15;26;18;0;4;0;1;0;0;1;1;1;26;199;120;42;10;4;6;1;1;0;2;13;199;341;210;12;62;4;4;2;3;4;35;5;341;3;2;0;1;0;0;0;0;0;0;0;3;19;8;1;0;3;1;0;1;0;4;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140202;4;wieś;stały;Gimnazjum w Gumowie, Gumowo 8, 06-452 Ościsłowo;gm. Ciechanów;ciechanowski;mazowieckie;691;905;905;0;381;310;310;0;0;1;0;0;0;0;0;0;0;310;0;0;310;3;2;1;0;307;13;10;0;1;0;1;0;0;1;0;0;13;11;3;1;2;0;0;2;1;0;1;1;11;73;52;13;1;3;2;0;1;0;0;1;73;194;98;18;43;6;3;3;1;2;19;1;194;1;1;0;0;0;0;0;0;0;0;0;1;10;4;1;2;0;1;0;1;0;0;1;10;3;2;0;0;0;1;0;0;0;0;0;3;2;1;0;0;0;0;0;1;0;0;0;2
140203;1;miasto;stały;Szkoła Podstawowa im. Marii Konopnickiej w Glinojecku, ul. Płocka 7, 06-450 Glinojeck;gm. Glinojeck;ciechanowski;mazowieckie;1179;1542;1542;0;676;503;503;0;1;3;0;0;0;0;0;0;0;503;0;0;503;4;4;0;0;499;11;5;1;2;0;1;1;1;0;0;0;11;22;13;1;4;0;0;1;0;1;0;2;22;105;75;15;1;1;0;3;0;1;0;9;105;337;198;37;53;24;11;2;1;2;6;3;337;5;3;0;0;0;1;1;0;0;0;0;5;16;6;3;3;0;0;1;0;0;2;1;16;2;0;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;1
140203;2;miasto;stały;Hala Sportowa w Glinojecku, ul. Ciechanowska 8 C, 06-450 Glinojeck;gm. Glinojeck;ciechanowski;mazowieckie;1095;1429;1428;1;590;505;505;0;0;2;0;0;0;0;0;0;0;505;0;0;505;7;4;3;0;498;23;12;3;2;0;5;1;0;0;0;0;23;12;4;3;1;0;1;0;0;1;0;2;12;173;146;15;3;0;1;0;0;1;0;7;173;261;146;53;33;8;5;5;0;1;4;6;261;3;1;1;1;0;0;0;0;0;0;0;3;18;6;5;0;0;2;0;1;1;3;0;18;7;1;1;0;4;1;0;0;0;0;0;7;1;0;0;1;0;0;0;0;0;0;0;1
140203;3;miasto;stały;Miejsko-Gminny Ośrodek Kultury w Glinojecku, ul. Polna 2C, 06-450 Glinojeck;gm. Glinojeck;ciechanowski;mazowieckie;1108;1447;1447;0;588;520;520;0;0;5;0;0;0;0;0;0;0;520;0;0;520;11;9;2;0;509;20;10;2;0;0;5;1;1;1;0;0;20;9;5;0;1;0;0;0;2;1;0;0;9;144;99;31;0;2;2;0;0;1;1;8;144;307;162;63;35;8;10;5;1;2;15;6;307;6;4;0;0;0;0;0;0;0;0;2;6;18;5;8;0;2;0;1;0;0;2;0;18;4;1;0;0;0;0;1;1;0;1;0;4;1;1;0;0;0;0;0;0;0;0;0;1
140203;4;wieś;stały;Dom Kultury, Ościsłowo 37, 06-452 Ościsłowo;gm. Glinojeck;ciechanowski;mazowieckie;427;547;547;0;216;211;211;0;0;0;0;0;0;0;0;0;0;211;0;0;211;6;3;3;0;205;3;3;0;0;0;0;0;0;0;0;0;3;3;2;0;0;0;0;1;0;0;0;0;3;48;35;2;4;4;0;0;0;0;0;3;48;143;92;10;16;11;5;2;2;0;5;0;143;4;2;0;0;0;1;0;0;0;1;0;4;1;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;1
