Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 BRAUN Grzegorz Michał;2 BUCZEK Tomasz Wojciech;3 BAŃKA Damian;4 WOLSKA Violetta Katarzyna;5 SOWIŃSKI Wiesław Mieczysław;6 ZAJĄC Monika Magdalena;7 KARDASIŃSKA Marzena;8 PROĆ Tomasz Mirosław;9 ZAPAŁOWSKI Andrzej Tomasz;10 KORWIN-MIKKE Dominika Maria;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SKIBA Anna Agnieszka;2 JURZYSTA Marcin;3 OLEKSAK Tomasz Robert;4 KWOLEK Katarzyna;5 KRUKAR Radosław Zbigniew;6 GRYCH-BOCHYŃSKA Urszula;7 FIC Patryk Beniamin;8 PROKOPSKA Joanna Maria;9 TERESZKIEWICZ Grzegorz Piotr;10 SKRZYSIŃSKI Gniewomir Marek;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 SIEKIERSKI Czesław Adam;2 SKOWROŃSKA Krystyna;3 USTROBIŃSKI Marek Jerzy;4 JÓZEFOWICZ Maciej Piotr;5 FRYDRYCH Joanna Zofia;6 BUTRYN Renata Celina;7 RZĄSA Marek Zdzisław;8 SZKOŁA Józef;9 ZYCH Barbara;10 ŁUKACIJEWSKA Elżbieta Katarzyna;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 PORĘBA Tomasz Piotr;2 RZOŃCA Bogdan Józef;3 LENIART Ewa Maria;4 PILCH Piotr;5 WRÓBLEWSKA Krystyna Małgorzata;6 GOŁOJUCH Kazimierz Edward;7 PAMUŁA Teresa;8 KRUCZEK Stanisław;9 KUROWSKA Maria Stanisława;10 SAGATOWSKA Janina Zofia;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 WISZ Elżbieta Anna;2 PRENETA Paweł Krzysztof;3 ITNER Agnieszka;4 JASIŃSKI Krzysztof;5 OŻÓG Barbara Katarzyna;6 PACIOCH Hubert Piotr;7 JAKOWICKA Zuzanna Katarzyna;8 GAWRON Jakub;9 RŻANY Monika;10 TUROŃ Arkadiusz;Razem;Lista nr 6 - KWW KUKIZ'15;1 BOBOLA Alicja Maria;2 MASŁOWSKI Maciej Przemysław;3 HELNARSKI Paweł Andrzej;4 BARSZCZAK Bartłomiej Mariusz;5 BIALIC Dariusz Mieczysław;6 NYCZ Ewelina Magdalena;7 SABAT Joanna Karolina;8 WIKTOR Szczepan Antoni;9 KUCAB Konrad Tomasz;10 TARGAŃSKA Magdalena Ewa;Razem;Lista nr 9 - KKW POLEXIT - KOALICJA;1 RYKAŁA Grzegorz Wojciech;2 ŻÓŁTEK Monika Anna;3 KOTYLAK Piotr Jan;4 MICHNO Aneta Joanna;5 CZARNEK Marcin Piotr;6 WIESZCZEK Magdalena;7 DŁUGOSZ Michał Wojciech;8 SZATAN Magdalena Maria;Razem
180505;5;wieś;stały;Zespół Szkół Społecznych, Lublica 79, 38-214 Bieździedza;gm. Kołaczyce;jasielski;podkarpackie;373;484;484;0;141;232;232;0;0;1;0;0;0;0;0;0;0;232;0;0;232;2;1;1;0;230;7;4;0;1;0;0;1;0;0;0;1;7;3;1;1;0;0;0;0;0;0;1;0;3;3;1;0;0;0;0;0;1;0;0;1;3;209;22;121;1;3;2;0;0;0;60;0;209;2;1;1;0;0;0;0;0;0;0;0;2;5;2;2;0;0;0;0;0;1;0;0;5;1;0;1;0;0;0;0;0;0;1
180505;6;wieś;stały;Zespół Szkół Społecznych im. Marii i Lecha Kaczyńskich w Sieklówce, Sieklówka 173, 38-214 Bieździedza;gm. Kołaczyce;jasielski;podkarpackie;629;828;828;0;263;366;366;0;0;0;0;0;0;0;0;0;0;366;0;0;366;2;2;0;0;364;13;9;0;0;0;0;1;3;0;0;0;13;4;1;1;0;1;0;0;0;0;0;1;4;22;12;4;0;0;3;0;1;0;1;1;22;303;22;242;3;1;1;1;2;1;29;1;303;2;0;1;0;0;0;0;0;0;1;0;2;18;9;4;0;0;0;1;1;1;0;2;18;2;0;0;1;0;1;0;0;0;2
180505;7;wieś;stały;Zespół Szkół Społecznych im. Jana Pawła II w Sowinie, Sowina 1, 38-213 Kołaczyce;gm. Kołaczyce;jasielski;podkarpackie;562;733;733;0;258;304;304;0;0;0;0;0;0;0;0;0;0;304;0;0;304;2;1;1;0;302;7;6;0;0;0;1;0;0;0;0;0;7;2;0;1;1;0;0;0;0;0;0;0;2;13;7;1;0;1;1;0;1;0;0;2;13;277;31;183;0;1;0;1;0;0;60;1;277;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
180505;8;wieś;stały;Publiczna Szkoła Podstawowa im. Żołnierzy I Armii Wojska Polskiego w Kołaczycach, Szkolna 7, 38-213 Kołaczyce;gm. Kołaczyce;jasielski;podkarpackie;1000;1378;1378;0;369;631;631;0;0;4;0;0;0;0;0;0;0;631;0;0;631;3;3;0;0;628;33;25;1;0;0;1;1;3;0;0;2;33;13;8;0;2;0;0;1;1;0;0;1;13;119;36;30;4;1;10;1;3;1;0;33;119;436;128;152;7;0;1;1;1;1;142;3;436;3;3;0;0;0;0;0;0;0;0;0;3;24;10;1;1;0;1;2;4;0;1;4;24;0;0;0;0;0;0;0;0;0;0
180506;1;wieś;stały;Budynek Byłej Szkoły Podstawowej w Grabiu, Grab 22, 38-232 Krempna;gm. Krempna;jasielski;podkarpackie;170;225;225;0;120;50;50;0;0;0;0;0;0;0;0;0;0;50;0;0;50;2;0;2;0;48;4;3;0;1;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;1;7;1;0;3;0;1;0;2;0;0;0;7;31;6;19;1;0;0;0;0;0;5;0;31;1;0;1;0;0;0;0;0;0;0;0;1;4;0;2;0;1;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0
180506;2;wieś;stały;Zespół Szkół w Krempnej, Krempna 45, 38-232 Krempna;gm. Krempna;jasielski;podkarpackie;510;673;673;0;248;262;262;0;0;6;0;0;0;0;0;0;0;262;0;0;262;2;1;1;0;260;11;3;0;0;1;0;2;2;0;1;2;11;10;6;2;0;0;1;0;1;0;0;0;10;48;18;3;0;0;1;0;3;1;0;22;48;174;19;96;2;1;2;0;0;0;52;2;174;3;0;0;0;2;0;0;0;1;0;0;3;11;5;3;1;0;0;0;1;1;0;0;11;3;3;0;0;0;0;0;0;0;3
180506;3;wieś;stały;Budynek Byłej Szkoły Podstawowej w Myscowej, Myscowa 41, 38-232 Krempna;gm. Krempna;jasielski;podkarpackie;150;200;200;0;72;78;78;0;0;0;0;0;0;0;0;0;0;78;0;0;78;2;2;0;0;76;4;4;0;0;0;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;1;0;2;9;4;2;0;0;2;0;0;0;0;1;9;58;14;25;2;2;0;0;0;0;15;0;58;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
180506;4;wieś;stały;Remiza OSP w Polanach, Polany 44, 38-232 Krempna;gm. Krempna;jasielski;podkarpackie;150;200;200;0;98;52;52;0;0;3;0;0;0;0;0;0;0;52;0;0;52;0;0;0;0;52;2;1;0;0;0;0;1;0;0;0;0;2;4;4;0;0;0;0;0;0;0;0;0;4;17;12;1;0;0;0;0;1;0;1;2;17;24;6;9;0;0;1;0;0;1;7;0;24;1;0;0;0;0;0;0;1;0;0;0;1;4;2;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
180506;5;wieś;stały;Dom Ludowy w Świątkowej Wielkiej, Świątkowa Wielka 49, 38-232 Krempna;gm. Krempna;jasielski;podkarpackie;211;279;279;0;111;100;100;0;0;7;0;0;0;0;0;0;0;100;0;0;100;1;1;0;0;99;7;7;0;0;0;0;0;0;0;0;0;7;3;0;0;0;0;0;0;0;0;3;0;3;19;6;3;0;0;0;0;2;0;1;7;19;64;4;31;2;3;2;0;1;0;21;0;64;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;0;0;0;0;0;0;0;2;5;1;0;0;0;0;0;0;0;1;1
180507;1;wieś;stały;Gminny Ośrodek Kultury w Nowym Żmigrodzie, ul. Mickiewicza 9, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;890;1152;1152;0;356;534;534;0;2;1;0;0;0;0;0;0;0;534;0;0;534;1;1;0;0;533;29;23;0;0;1;0;1;1;0;0;3;29;15;10;4;0;0;0;0;0;0;0;1;15;108;37;9;3;1;14;0;4;0;2;38;108;350;68;184;4;0;1;1;0;1;90;1;350;2;2;0;0;0;0;0;0;0;0;0;2;28;14;2;5;1;0;0;1;1;0;4;28;1;0;0;0;1;0;0;0;0;1
180507;2;wieś;stały;Remiza OSP Mytarz, Mytarz 135, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;459;593;592;1;173;286;286;0;1;1;0;0;0;0;0;0;0;286;0;0;286;5;2;3;0;281;12;8;3;1;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;35;11;2;2;0;2;0;1;0;0;17;35;230;54;140;5;1;1;0;0;1;28;0;230;1;0;0;0;1;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
180507;3;wieś;stały;Dom Ludowy w Tokach, Toki 137, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;389;512;512;0;167;222;222;0;0;0;0;0;0;0;0;0;0;222;0;0;222;2;2;0;0;220;4;3;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;13;11;0;0;0;0;0;0;0;0;2;13;197;23;141;3;0;1;0;0;1;28;0;197;2;0;2;0;0;0;0;0;0;0;0;2;4;1;0;1;0;0;1;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
180507;4;wieś;stały;Szkoła Podstawowa w Kątach, Kąty 183, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;629;811;811;0;343;286;286;0;0;0;0;0;0;0;0;0;0;286;0;0;286;3;0;3;0;283;11;5;1;0;1;0;1;2;0;0;1;11;3;2;0;1;0;0;0;0;0;0;0;3;51;34;4;0;0;2;0;1;0;0;10;51;214;18;125;0;1;3;0;0;0;67;0;214;2;0;2;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1
180507;5;wieś;stały;Dom Ludowy w Nienaszowie, Nienaszów 301, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;761;999;999;0;309;452;452;0;0;0;0;0;0;0;0;0;0;452;0;0;452;7;4;3;0;445;27;21;0;1;0;0;3;1;0;0;1;27;2;1;0;0;0;1;0;0;0;0;0;2;48;33;2;1;0;3;0;3;0;0;6;48;361;51;242;9;1;1;3;1;2;50;1;361;1;0;0;1;0;0;0;0;0;0;0;1;5;4;0;0;0;0;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;1
180507;6;wieś;stały;Szkoła Podstawowa w Łysej Górze, Łysa Góra 72, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;401;521;521;0;136;265;265;0;0;1;0;0;0;0;0;0;0;265;0;0;265;4;3;1;0;261;9;8;0;0;0;0;0;0;0;0;1;9;3;0;2;1;0;0;0;0;0;0;0;3;12;7;1;0;0;1;0;1;0;0;2;12;232;48;134;2;2;1;0;0;1;44;0;232;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;1;0;0;1;0;0;0;0;4;1;0;1;0;0;0;0;0;0;1
180507;7;wieś;stały;Szkoła Podstawowa w Łężynach, Łężyny 144, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;547;722;722;0;216;331;331;0;1;0;0;0;0;0;0;0;0;331;0;0;331;4;2;2;0;327;11;7;0;0;2;0;2;0;0;0;0;11;5;2;1;1;0;0;0;0;0;0;1;5;24;5;2;0;0;7;1;0;0;0;9;24;279;48;187;2;1;1;1;0;2;36;1;279;0;0;0;0;0;0;0;0;0;0;0;0;7;2;2;0;0;0;2;1;0;0;0;7;1;0;0;0;1;0;0;0;0;1
180507;8;wieś;stały;Dom Ludowy w Gorzycach, Gorzyce 139, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;300;401;401;0;145;155;155;0;0;0;0;0;0;0;0;0;0;155;0;0;155;3;2;1;0;152;5;4;0;1;0;0;0;0;0;0;0;5;2;2;0;0;0;0;0;0;0;0;0;2;12;1;3;0;0;2;0;1;0;1;4;12;130;30;73;2;0;0;0;0;1;24;0;130;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;0;1
180507;9;wieś;stały;Dom Ludowy w Starym Żmigrodzie, Stary Żmigród 151, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;439;569;569;0;143;296;296;0;0;0;0;0;0;0;0;0;0;296;0;0;296;1;0;1;0;295;19;18;0;0;0;0;1;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;17;7;2;0;0;5;0;2;0;0;1;17;254;32;192;2;3;0;0;0;1;24;0;254;1;0;0;1;0;0;0;0;0;0;0;1;4;2;1;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
180507;10;wieś;stały;Dom Ludowy w Skalniku, Skalnik 65, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;400;519;519;0;133;267;267;0;1;0;0;0;0;0;0;0;0;267;0;0;267;2;1;1;0;265;17;14;1;0;0;0;2;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;21;13;0;1;0;0;0;2;0;0;5;21;217;19;141;3;1;0;0;1;0;52;0;217;1;0;0;0;0;0;0;0;1;0;0;1;8;2;2;0;0;0;1;1;0;1;1;8;1;0;0;1;0;0;0;0;0;1
180507;11;wieś;stały;Dom Ludowy w Makowiskach, Makowiska 155, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;280;353;353;0;129;151;151;0;0;0;0;0;0;0;0;0;0;151;0;0;151;0;0;0;0;151;6;4;0;0;0;0;1;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;0;2;0;0;0;0;0;0;8;136;9;96;1;1;2;0;0;0;27;0;136;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
180507;12;wieś;stały;Dom Ludowy w Desznicy, Desznica 74, 38-230 Nowy Żmigród;gm. Nowy Żmigród;jasielski;podkarpackie;250;323;323;0;91;159;159;0;2;0;0;0;0;0;0;0;0;159;0;0;159;1;1;0;0;158;8;6;1;0;0;0;1;0;0;0;0;8;1;1;0;0;0;0;0;0;0;0;0;1;35;28;1;0;1;2;0;1;0;0;2;35;110;12;70;1;1;0;1;0;2;21;2;110;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;0;1;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;1
180508;1;wieś;stały;Gminny Ośrodek Kultury w Osieku Jasielskim, Osiek Jasielski 9, 38-223 Osiek Jasielski;gm. Osiek Jasielski;jasielski;podkarpackie;850;1108;1108;0;374;476;476;0;1;1;0;0;0;0;0;0;0;476;0;0;476;4;1;3;0;472;25;18;1;0;1;0;4;0;0;0;1;25;10;7;0;0;0;0;0;2;0;0;1;10;71;24;4;3;1;6;0;2;0;2;29;71;339;52;201;6;4;1;1;1;1;72;0;339;1;0;1;0;0;0;0;0;0;0;0;1;24;11;1;1;1;2;2;1;1;1;3;24;2;0;1;1;0;0;0;0;0;2
180508;2;wieś;stały;Dom Ludowy w Samoklęskach, Samoklęski 307, 38-223 Osiek Jasielski;gm. Osiek Jasielski;jasielski;podkarpackie;707;940;940;0;304;403;403;0;1;2;0;0;0;0;0;0;0;403;0;0;403;1;1;0;0;402;10;8;1;0;0;0;1;0;0;0;0;10;1;1;0;0;0;0;0;0;0;0;0;1;48;30;6;0;1;2;0;1;0;2;6;48;329;68;198;2;5;0;1;0;1;51;3;329;1;0;0;0;1;0;0;0;0;0;0;1;11;3;1;3;2;0;0;0;0;0;2;11;2;0;2;0;0;0;0;0;0;2
180508;3;wieś;stały;Remiza OSP w Załężu, Załęże 195, 38-223 Osiek Jasielski;gm. Osiek Jasielski;jasielski;podkarpackie;409;522;521;1;175;234;233;1;0;0;0;0;0;0;0;0;0;234;0;0;234;1;1;0;0;233;10;7;1;0;0;0;2;0;0;0;0;10;5;3;0;0;0;0;1;1;0;0;0;5;26;9;3;0;0;3;0;5;2;1;3;26;187;25;140;0;1;0;0;0;0;21;0;187;0;0;0;0;0;0;0;0;0;0;0;0;5;1;2;0;0;0;0;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0
180508;4;wieś;stały;Dom Ludowy w Pielgrzymce, Pielgrzymka 185, 38-223 Osiek Jasielski;gm. Osiek Jasielski;jasielski;podkarpackie;453;595;595;0;223;230;230;0;0;0;0;0;0;0;0;0;0;230;0;0;230;4;3;1;0;226;4;1;0;0;0;0;2;0;0;0;1;4;1;1;0;0;0;0;0;0;0;0;0;1;10;3;0;0;0;3;0;0;0;0;4;10;206;9;156;1;0;0;0;0;5;35;0;206;1;0;0;1;0;0;0;0;0;0;0;1;4;2;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
180508;5;wieś;stały;Dom Ludowy w Zawadce Osieckiej, Zawadka Osiecka 61, 38-223 Osiek Jasielski;gm. Osiek Jasielski;jasielski;podkarpackie;499;650;650;0;254;245;245;0;0;0;0;0;0;0;0;0;0;245;0;0;245;2;2;0;0;243;6;4;0;0;0;0;1;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;1;0;0;0;3;231;18;161;2;0;0;0;0;2;48;0;231;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1
180508;6;wieś;stały;Dom Ludowy w Mrukowej, Mrukowa 161, 38-223 Osiek Jasielski;gm. Osiek Jasielski;jasielski;podkarpackie;359;463;463;0;165;194;194;0;0;1;0;0;0;0;0;0;0;194;0;0;194;1;1;0;0;193;3;3;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;1;13;6;4;0;0;0;0;0;0;1;2;13;170;15;103;3;1;2;0;0;1;45;0;170;1;0;0;0;1;0;0;0;0;0;0;1;4;1;1;0;0;0;1;0;0;0;1;4;1;0;0;0;0;0;1;0;0;1
180509;1;wieś;stały;Gminny Ośrodek Kultury i Czytelnictwa w Skołyszynie, Skołyszyn 283, 38-242 Skołyszyn;gm. Skołyszyn;jasielski;podkarpackie;1272;1668;1668;0;520;752;752;0;0;3;0;0;0;0;0;0;0;751;0;0;751;10;6;4;0;741;52;39;0;2;0;2;2;0;1;3;3;52;38;20;7;1;3;0;1;3;0;2;1;38;153;53;13;1;9;34;0;14;2;5;22;153;471;78;278;5;2;0;0;2;1;101;4;471;6;2;0;0;0;0;0;0;1;1;2;6;17;5;3;0;2;1;2;0;1;1;2;17;4;3;0;1;0;0;0;0;0;4
180509;2;wieś;stały;Dom Ludowy w Jabłonicy, Jabłonica 126, 38-200 Jasło;gm. Skołyszyn;jasielski;podkarpackie;470;611;611;0;197;273;273;0;0;0;0;0;0;0;0;0;0;273;0;0;273;2;1;1;0;271;11;7;0;0;1;0;2;0;0;0;1;11;3;3;0;0;0;0;0;0;0;0;0;3;22;11;1;1;2;6;0;0;0;0;1;22;226;23;132;2;0;0;0;0;0;68;1;226;3;2;1;0;0;0;0;0;0;0;0;3;5;2;0;0;3;0;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;1
180509;3;wieś;stały;Szkoła Podstawowa w Bączalu Dolnym, Bączal Dolny 101, 38-242 Skołyszyn;gm. Skołyszyn;jasielski;podkarpackie;790;1035;1035;0;403;387;387;0;0;2;0;0;0;0;0;0;0;387;0;0;387;5;3;2;0;382;19;15;0;1;0;0;3;0;0;0;0;19;5;3;2;0;0;0;0;0;0;0;0;5;31;7;3;1;1;8;0;0;0;1;10;31;316;54;120;3;2;0;0;0;0;137;0;316;1;1;0;0;0;0;0;0;0;0;0;1;8;4;1;0;0;0;2;0;0;0;1;8;2;0;2;0;0;0;0;0;0;2
180509;4;wieś;stały;Dom Ludowy w Przysiekach, Przysieki 429, 38-207 Przysieki;gm. Skołyszyn;jasielski;podkarpackie;1008;1305;1305;0;380;630;630;0;0;0;0;0;0;0;0;0;0;630;0;0;630;5;4;1;0;625;31;25;1;1;0;0;0;0;0;0;4;31;15;10;2;0;2;0;0;0;0;0;1;15;88;32;17;4;0;14;0;0;2;3;16;88;460;77;303;3;2;1;0;0;1;71;2;460;3;0;1;0;0;0;0;0;0;2;0;3;28;10;0;4;3;0;2;1;3;1;4;28;0;0;0;0;0;0;0;0;0;0
180509;5;wieś;stały;Dom Ludowy w Harklowej, Harklowa 501, 38-243 Harklowa;gm. Skołyszyn;jasielski;podkarpackie;990;1293;1293;0;490;500;500;0;0;1;0;0;0;0;0;0;0;500;0;0;500;3;1;2;0;497;20;15;1;0;0;1;0;0;1;1;1;20;15;8;4;0;1;0;1;1;0;0;0;15;103;39;8;2;0;26;0;0;0;2;26;103;346;79;158;8;2;1;0;1;1;94;2;346;4;0;2;0;1;0;0;0;0;1;0;4;8;4;3;0;0;0;0;0;0;0;1;8;1;0;1;0;0;0;0;0;0;1
180509;6;wieś;stały;Dom Ludowy w Święcanach, Święcany 1, 38-242 Skołyszyn;gm. Skołyszyn;jasielski;podkarpackie;1330;1727;1727;0;577;753;753;0;0;3;0;0;0;0;0;0;0;752;0;0;752;6;3;3;0;746;29;23;0;4;0;0;1;1;0;0;0;29;4;3;0;0;1;0;0;0;0;0;0;4;112;50;9;3;0;40;0;1;0;0;9;112;573;121;259;3;6;4;0;2;0;176;2;573;8;3;0;1;1;0;0;1;0;0;2;8;18;7;4;1;0;0;1;3;0;2;0;18;2;1;0;0;1;0;0;0;0;2
180509;7;wieś;stały;Dom Ludowy w Lipnicy Górnej, Lipnica Górna 136, 38-211 Jasło;gm. Skołyszyn;jasielski;podkarpackie;290;377;377;0;128;162;162;0;0;0;0;0;0;0;0;0;0;162;0;0;162;1;1;0;0;161;3;3;0;0;0;0;0;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;2;10;2;0;0;0;4;0;0;0;0;4;10;140;10;44;1;1;1;0;0;0;81;2;140;1;0;0;0;0;1;0;0;0;0;0;1;5;1;1;1;0;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0
180509;8;wieś;stały;Dom Ludowy w Lisowie, Lisów 172, 38-242 Skołyszyn;gm. Skołyszyn;jasielski;podkarpackie;550;712;712;0;278;272;272;0;0;0;0;0;0;0;0;0;0;272;0;0;272;2;1;1;0;270;12;9;0;1;0;1;1;0;0;0;0;12;4;4;0;0;0;0;0;0;0;0;0;4;46;23;4;0;0;4;0;3;0;1;11;46;190;28;104;4;2;0;0;0;1;51;0;190;5;2;0;0;0;0;0;0;0;3;0;5;11;2;0;3;0;0;1;0;0;0;5;11;2;0;0;1;0;0;1;0;0;2
180509;9;wieś;stały;Dom Ludowy w Siepietnicy, Siepietnica 84, 38-340 Biecz;gm. Skołyszyn;jasielski;podkarpackie;289;383;383;0;127;162;162;0;0;0;0;0;0;0;0;0;0;162;0;0;162;0;0;0;0;162;7;5;0;1;1;0;0;0;0;0;0;7;10;6;1;0;0;0;1;0;1;0;1;10;40;17;5;0;0;9;0;1;0;0;8;40;97;20;55;1;5;2;1;1;1;11;0;97;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;1;0;0;0;0;0;0;0;4;4;1;0;0;0;1;0;2;0;4
180509;10;wieś;stały;Szkoła Podstawowa w Kunowej, Kunowa 89, 38-243 Harklowa;gm. Skołyszyn;jasielski;podkarpackie;280;356;356;0;131;149;149;0;0;0;0;0;0;0;0;0;0;149;0;0;149;3;2;1;0;146;14;9;0;0;0;0;0;0;0;5;0;14;6;6;0;0;0;0;0;0;0;0;0;6;21;12;1;0;0;5;0;1;0;0;2;21;98;12;47;5;2;0;0;1;5;24;2;98;1;0;0;0;0;0;1;0;0;0;0;1;6;2;0;0;0;0;0;2;0;0;2;6;0;0;0;0;0;0;0;0;0;0
180509;11;wieś;stały;Dom Ludowy w Siedliskach Sławęcińskich, Siedliska Sławęcińskie 103, 38-242 Skołyszyn;gm. Skołyszyn;jasielski;podkarpackie;317;424;424;0;119;198;198;0;0;0;0;0;0;0;0;0;0;198;0;0;198;0;0;0;0;198;10;10;0;0;0;0;0;0;0;0;0;10;9;5;0;0;1;0;2;1;0;0;0;9;25;19;1;1;0;3;0;0;0;0;1;25;144;21;94;1;1;0;0;0;0;27;0;144;2;1;1;0;0;0;0;0;0;0;0;2;8;2;0;0;0;0;0;0;0;1;5;8;0;0;0;0;0;0;0;0;0;0
180509;12;wieś;stały;Dom Ludowy w Pustej Woli, Pusta Wola 77, 38-243 Harklowa;gm. Skołyszyn;jasielski;podkarpackie;160;214;214;0;79;81;81;0;0;0;0;0;0;0;0;0;0;81;0;0;81;1;1;0;0;80;3;2;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;1;1;0;2;6;2;1;0;0;3;0;0;0;0;0;6;64;11;43;0;0;0;0;0;0;10;0;64;1;0;0;0;0;0;0;0;0;0;1;1;3;2;0;1;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;1
180511;1;wieś;stały;Dom Ludowy, Tarnowiec 30, 38-204 Tarnowiec;gm. Tarnowiec;jasielski;podkarpackie;800;1037;1037;0;342;458;458;0;0;3;0;0;0;0;0;0;0;458;0;0;458;1;1;0;0;457;34;30;2;0;0;0;0;0;0;0;2;34;21;17;1;0;1;0;0;1;0;1;0;21;82;26;7;0;0;10;0;3;0;2;34;82;295;62;132;4;2;1;1;2;1;90;0;295;4;3;1;0;0;0;0;0;0;0;0;4;20;10;3;0;0;0;2;1;0;0;4;20;1;0;0;0;1;0;0;0;0;1
