Kod terytorialny gminy;Nr obwodu głosowania;Typ obszaru;Typ obwodu;Siedziba Obwodowej Komisji Wyborczej;Gmina;Powiat;Województwo;Komisja otrzymała kart do głosowania;Liczba wyborców uprawnionych do głosowania;w tym umieszczonych w części A spisu wyborców;w tym umieszczonych w części B spisu wyborców;Nie wykorzystano kart do głosowania;Liczba wyborców, którym wydano karty do głosowania;w tym w części A spisu wyborców;w tym w części B spisu wyborców;Liczba wyborców głosujących przez pełnomocnika;Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania;Liczba wyborców, którym wysłano pakiety wyborcze;Liczba otrzymanych kopert zwrotnych;Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu;Liczba kopert zwrotnych, w których oświadczenie nie było podpisane;Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania;Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania;Liczba kopert na kartę do głosowania wrzuconych do urny;Liczba kart wyjętych z urny;w tym liczba kart wyjętych z kopert na kartę do głosowania;Liczba kart nieważnych;Liczba kart ważnych;Liczba głosów nieważnych;w tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów;w tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata;w tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata;Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów;Lista nr 1 - KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY;1 UTECHT Waldemar Arkadiusz;2 GIEROWSKI Rafał;3 GRABARCZYK Tomasz Michał;4 WALCZAK Izabela Anna;5 LIPCZYK Zbigniew Jerzy;6 KORWIN-MIKKE Anna;7 MAZUR Joanna Sylwia;8 HEINZEL Alicja Anna;9 BARTOSIAK Tomasz;10 MARJAN Patryk Piotr;Razem;Lista nr 2 - KW WIOSNA ROBERTA BIEDRONIA;1 SOWIŃSKA Anita Katarzyna;2 IDZIKOWSKI Wiktor;3 GILL-PIĄTEK Hanna Beata;4 KNAPIK Aleksandra Alicja;5 SOKOŁOWICZ Mariusz Paweł;6 DE LAZARI-RADEK Katarzyna Anna;7 HAJNCEL Paweł Wojciech;8 ŻURAW Elżbieta Małgorzata;9 PIETRZAK Michał Damian;10 WAWRYKA Dawid;Razem;Lista nr 3 - KKW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI;1 BELKA Marek Marian;2 BEJDA Paweł Jan;3 SKRZYDLEWSKA Joanna Katarzyna;4 GAŁKIEWICZ Magdalena Anna;5 STASIAK Aleksandra Małgorzata;6 GOŁASZEWSKI Marcin Łukasz;7 RUTKOWSKA Dorota;8 STASIAK Marta Katarzyna;9 MATUSIAK Karolina Daria;10 STĘPIEŃ Witold Heronim;Razem;Lista nr 4 - KW PRAWO I SPRAWIEDLIWOŚĆ;1 WASZCZYKOWSKI Witold Jan;2 KOPCIŃSKA Joanna Maria;3 KRUPA Urszula Irena;4 DRÓŻDŻ Beata Zofia;5 WOJCIECHOWSKI Grzegorz Michał;6 SAGAN Marlena Barbara;7 RUDALSKI Wojciech Bogdan;8 SZYMCZYK Krzysztof Feliks;9 ANTCZAK Alicja Elżbieta;10 MATEUSIAK-PIELUCHA Beata Anna;Razem;Lista nr 5 - KKW LEWICA RAZEM - RAZEM, UNIA PRACY, RSS;1 IKONOWICZ Piotr Igor;2 KRYSIAK Wioleta Magdalena;3 SIKORA Anna Iwona;4 GANICZ Tomasz;5 PANAK Marta;6 SULKA Monika Zofia;7 RACHALEWSKI Michał Cezary;8 URBAŃCZYK Martyna Natalia;9 MIRYS Mateusz Piotr;Razem;Lista nr 6 - KWW KUKIZ'15;1 APEL Piotr Daniel;2 JĘDRASIK Krzysztof Piotr;3 WYCHOWAŁEK Paweł;4 WALCZAK Joanna Izabela;5 GŁOWACKI Tomasz Bogdan;6 NOWICKA Jolanta Maria;7 DRAB Maksymilian Hubert;8 AUGUŚCIK Jagoda;9 KULESZKA Agata;10 PAŚNICKI Michał Wiktor;Razem
106101;95;miasto;stały;XXXI Liceum Ogólnokształcące im. Ludwika Zamenhofa, ul. Konspiracyjnego Wojska Polskiego 5B, 93-236 Łódź;m. Łódź;Łódź;łódzkie;1220;1589;1589;0;508;712;712;0;0;0;0;0;0;0;0;0;0;712;0;0;712;11;7;4;0;701;23;7;2;7;0;1;4;2;0;0;0;23;52;27;4;8;8;1;1;2;1;0;0;52;339;163;7;145;9;0;6;2;0;1;6;339;240;99;101;12;6;8;3;0;4;4;3;240;23;16;3;3;0;0;0;0;1;0;23;24;12;2;1;1;1;4;1;0;0;2;24
106101;96;miasto;stały;Publiczne Gimnazjum nr 44 im. Wisławy Szymborskiej, ul. Deotymy 1, 93-267 Łódź;m. Łódź;Łódź;łódzkie;1090;1427;1427;0;436;654;654;0;2;7;0;0;0;0;0;0;0;654;0;0;654;1;0;1;0;653;25;6;1;7;1;2;3;2;0;2;1;25;44;17;1;5;7;3;5;1;2;2;1;44;323;166;8;127;3;1;7;0;1;3;7;323;222;87;98;10;4;15;0;0;2;6;0;222;21;14;3;1;0;1;0;0;0;2;21;18;9;3;0;1;2;1;0;2;0;0;18
106101;97;miasto;stały;Publiczne Gimnazjum nr 44 im. Wisławy Szymborskiej, ul. Deotymy 1, 93-267 Łódź;m. Łódź;Łódź;łódzkie;1560;2020;2020;0;527;1033;1033;0;0;0;1;1;0;0;0;0;1;1034;1;0;1034;2;2;0;0;1032;31;6;5;8;3;3;4;0;0;2;0;31;62;29;4;4;8;6;7;1;1;1;1;62;524;294;9;176;8;3;14;5;11;1;3;524;364;157;168;14;5;15;0;0;2;1;2;364;22;13;3;1;3;0;0;1;1;0;22;29;16;4;1;3;0;0;1;2;1;1;29
106101;98;miasto;stały;Przedszkole Miejskie nr 119, ul. Rydla 17, 93-203 Łódź;m. Łódź;Łódź;łódzkie;1369;1779;1779;0;327;1042;1042;0;0;1;0;0;0;0;0;0;0;1042;0;0;1042;2;0;2;0;1040;42;14;4;8;2;2;6;1;0;4;1;42;60;40;4;5;6;2;2;0;0;0;1;60;525;283;15;169;5;3;40;3;3;2;2;525;347;155;144;12;9;20;0;0;3;3;1;347;33;19;6;2;1;1;1;0;2;1;33;33;12;2;0;5;3;5;1;1;3;1;33
106101;99;miasto;stały;Szkoła Podstawowa nr 64 im. Hansa Christiana Andersena, ul. Anczyca 6, 93-262 Łódź;m. Łódź;Łódź;łódzkie;1546;2015;2015;0;560;986;986;0;1;2;0;0;0;0;0;0;0;986;0;0;986;5;1;4;0;981;41;5;11;15;2;3;2;1;0;1;1;41;63;29;5;6;7;4;2;2;2;1;5;63;476;229;21;201;3;1;8;1;1;5;6;476;340;135;145;15;6;19;1;3;7;4;5;340;26;14;4;3;1;0;0;1;0;3;26;35;20;4;0;1;5;0;3;0;2;0;35
106101;100;miasto;stały;Szkoła Podstawowa nr 64 im. Hansa Christiana Andersena, ul. Anczyca 6, 93-262 Łódź;m. Łódź;Łódź;łódzkie;1620;2104;2104;0;677;944;944;0;0;0;0;0;0;0;0;0;0;944;0;0;944;4;3;1;0;940;36;15;4;8;4;0;2;0;0;2;1;36;82;32;3;15;14;6;4;0;4;3;1;82;413;219;7;162;6;3;3;1;0;2;10;413;370;146;172;19;6;17;2;1;2;1;4;370;16;9;2;0;2;1;0;0;1;1;16;23;12;2;2;1;2;2;0;0;2;0;23
106101;101;miasto;stały;Biblioteka Miejska w Łodzi Filia Nr 72, ul. Kadłubka 40, 93-248 Łódź;m. Łódź;Łódź;łódzkie;1030;1337;1337;0;305;725;725;0;1;0;1;1;0;0;0;0;1;726;1;0;726;6;4;2;0;720;28;6;0;11;3;2;1;2;0;1;2;28;50;36;1;3;1;3;1;1;2;1;1;50;381;202;3;151;6;5;8;3;1;0;2;381;224;97;99;7;5;7;1;0;1;2;5;224;20;15;1;2;1;0;0;1;0;0;20;17;12;1;0;1;1;1;0;0;0;1;17
106101;102;miasto;stały;Biblioteka Miejska w Łodzi Filia Nr 72, ul. Kadłubka 40, 93-248 Łódź;m. Łódź;Łódź;łódzkie;1430;1855;1855;0;533;897;897;0;1;3;0;0;0;0;0;0;0;897;0;1;896;5;2;3;0;891;41;10;9;11;4;2;3;2;0;0;0;41;47;30;3;4;2;2;1;0;0;4;1;47;444;245;4;170;5;2;8;0;1;4;5;444;310;135;128;13;5;16;1;2;1;7;2;310;21;16;2;0;0;2;0;1;0;0;21;28;12;1;3;5;3;3;0;0;1;0;28
106101;103;miasto;stały;Fundacja JiM, ul. Tatrzańska 105, 93-279 Łódź;m. Łódź;Łódź;łódzkie;2090;2709;2709;0;663;1426;1426;0;0;3;0;0;0;0;0;0;0;1426;0;0;1426;7;3;4;0;1419;53;8;13;9;2;2;4;3;0;6;6;53;100;46;5;10;14;6;5;2;3;5;4;100;737;422;20;252;14;8;10;1;2;1;7;737;455;239;150;28;6;21;0;0;2;8;1;455;41;26;6;2;2;1;2;0;1;1;41;33;20;3;0;4;1;1;1;1;1;1;33
106101;104;miasto;stały;Szkoła Podstawowa nr 189, ul. Kossaka 19, 93-213 Łódź;m. Łódź;Łódź;łódzkie;1790;2330;2330;0;547;1243;1243;0;0;5;0;0;0;0;0;0;0;1243;0;0;1243;6;5;1;0;1237;51;9;4;7;3;10;8;4;2;2;2;51;97;45;9;10;16;4;5;0;3;2;3;97;611;329;22;218;3;4;18;5;8;0;4;611;418;173;172;23;12;16;10;4;4;1;3;418;26;17;6;0;0;1;0;0;0;2;26;34;16;1;2;4;2;1;0;2;5;1;34
106101;105;miasto;stały;XXV Liceum Ogólnokształcące im. Stefana Żeromskiego, ul. Podhalańska 2A, 93-224 Łódź;m. Łódź;Łódź;łódzkie;1484;1951;1951;0;411;1073;1073;0;0;2;1;1;0;0;0;0;1;1074;1;0;1074;7;7;0;0;1067;47;13;4;7;4;2;7;5;1;0;4;47;62;34;6;5;9;2;1;1;0;1;3;62;508;232;15;223;6;5;10;2;2;5;8;508;391;189;164;15;4;13;2;0;1;0;3;391;28;17;4;2;1;0;0;0;1;3;28;31;14;0;2;4;1;2;1;1;4;2;31
106101;106;miasto;stały;XXV Liceum Ogólnokształcące im. Stefana Żeromskiego, ul. Podhalańska 2a, 93-224 Łódź;m. Łódź;Łódź;łódzkie;1117;1444;1444;0;343;774;774;0;0;1;0;0;0;0;0;0;0;774;0;0;774;6;5;1;0;768;40;9;2;3;8;2;7;5;0;1;3;40;62;35;7;5;5;3;2;0;3;2;0;62;374;199;18;139;5;2;7;1;0;2;1;374;248;113;107;10;4;8;0;3;0;1;2;248;21;14;6;0;0;1;0;0;0;0;21;23;10;2;1;3;0;1;0;1;3;2;23
106101;107;miasto;stały;"Dom Ludowy ""Józefów"", ul. Józefów 43, 93-615 Łódź";m. Łódź;Łódź;łódzkie;708;900;900;0;184;524;524;0;0;1;0;0;0;0;0;0;0;524;0;0;524;3;0;3;0;521;29;8;3;3;1;9;4;0;0;0;1;29;31;20;3;1;5;1;0;0;0;0;1;31;252;121;10;100;3;0;9;3;4;1;1;252;184;85;73;4;3;12;1;2;2;0;2;184;7;2;3;0;1;0;0;0;0;1;7;18;9;4;1;0;0;1;0;1;1;1;18
106101;108;miasto;stały;"Klub Osiedlowy Nr 1 Spółdzielni Mieszkaniowej ""Chojny"", ul. Skupiona 3, 93-323 Łódź";m. Łódź;Łódź;łódzkie;1380;1794;1794;0;319;1061;1061;0;0;0;0;0;0;0;0;0;0;1060;0;0;1060;3;3;0;0;1057;33;4;6;5;5;2;8;1;1;1;0;33;60;37;2;5;8;2;1;3;2;0;0;60;560;307;20;185;8;3;23;6;2;0;6;560;353;157;147;22;3;18;4;0;0;2;0;353;21;12;6;0;3;0;0;0;0;0;21;30;18;2;1;2;1;1;0;0;4;1;30
106101;109;miasto;stały;Szkoła Podstawowa nr 162 im. Jana Nowaka Jeziorańskiego, ul. Powszechna 15, 93-321 Łódź;m. Łódź;Łódź;łódzkie;1768;2333;2333;0;566;1202;1202;0;0;3;0;0;0;0;0;0;0;1200;0;0;1200;3;1;2;0;1197;39;3;3;7;2;3;8;4;0;1;8;39;80;43;7;5;5;5;3;0;4;3;5;80;646;347;23;239;9;5;13;4;3;3;0;646;383;177;153;17;5;20;2;0;4;4;1;383;22;12;3;2;0;0;0;1;3;1;22;27;14;2;0;0;4;0;4;2;0;1;27
106101;110;miasto;stały;Szkoła Podstawowa nr 162 im. Jana Nowaka Jeziorańskiego, ul. Powszechna 15, 93-321 Łódź;m. Łódź;Łódź;łódzkie;2478;3221;3220;1;659;1819;1818;1;1;2;0;0;0;0;0;0;0;1819;0;0;1819;9;0;9;0;1810;60;19;13;5;6;2;12;0;0;1;2;60;103;60;8;8;6;5;2;2;3;7;2;103;937;522;26;317;14;5;28;10;6;5;4;937;638;270;271;30;9;38;2;1;9;4;4;638;30;23;2;0;0;1;1;0;1;2;30;42;23;2;2;3;3;2;0;1;4;2;42
106101;111;miasto;stały;Szkoła Podstawowa nr 110 im. Partyzantów Ziemi Łódzkiej, ul. Zamknięta 3, 93-323 Łódź;m. Łódź;Łódź;łódzkie;2447;3201;3201;0;622;1825;1825;0;1;5;1;1;0;0;0;0;1;1826;1;0;1826;9;5;4;0;1817;49;14;7;10;1;0;11;0;0;1;5;49;118;72;8;14;8;1;3;3;4;3;2;118;947;530;24;326;10;4;22;2;11;8;10;947;603;273;239;20;12;37;2;1;5;5;9;603;44;31;4;1;2;2;1;2;1;0;44;56;32;8;0;5;3;2;1;0;5;0;56
106101;112;miasto;stały;Lokal Rady Osiedla Chojny, ul. Rzgowska 151, 93-303 Łódź;m. Łódź;Łódź;łódzkie;1874;2437;2437;0;697;1177;1177;0;0;3;0;0;0;0;0;0;0;1177;0;0;1177;6;2;4;0;1171;48;17;6;7;2;2;4;3;1;2;4;48;62;39;8;4;7;3;0;0;0;1;0;62;598;322;9;223;10;3;12;5;4;2;8;598;406;176;164;23;4;14;9;0;4;4;8;406;22;16;2;2;1;0;0;0;1;0;22;35;18;5;1;2;1;1;3;0;3;1;35
106101;113;miasto;stały;Szkoła Podstawowa nr 109 im. Ludwiki Wawrzyńskiej, ul. Pryncypalna 74, 93-379 Łódź;m. Łódź;Łódź;łódzkie;2136;2787;2787;0;719;1417;1417;0;0;10;0;0;0;0;0;0;0;1415;0;0;1415;3;0;3;0;1412;61;14;18;9;3;3;10;1;1;1;1;61;86;49;3;6;6;5;6;0;5;3;3;86;668;296;28;291;7;3;23;8;4;4;4;668;543;253;205;25;12;26;9;3;3;4;3;543;21;15;3;2;1;0;0;0;0;0;21;33;17;2;1;6;2;0;3;0;2;0;33
106101;114;miasto;stały;Szkoła Podstawowa nr 109 im. Ludwiki Wawrzyńskiej, ul. Pryncypalna 74, 93-379 Łódź;m. Łódź;Łódź;łódzkie;1753;2272;2272;0;448;1305;1305;0;0;5;0;0;0;0;0;0;0;1294;0;0;1294;7;4;3;0;1287;52;9;9;6;7;5;12;0;0;2;2;52;84;57;3;8;7;1;3;2;2;1;0;84;677;388;27;200;16;5;21;2;3;2;13;677;409;182;184;14;5;10;4;0;1;5;4;409;28;19;3;0;0;3;0;0;1;2;28;37;18;1;2;6;2;1;1;3;2;1;37
106101;115;miasto;stały;Zespół Szkół Ogólnokształcących nr 5 im. Juliana Tuwima, ul. Królewska 13/15, 93-319 Łódź;m. Łódź;Łódź;łódzkie;1320;1628;1628;0;385;935;935;0;0;2;0;0;0;0;0;0;0;934;0;1;933;3;3;0;0;930;32;10;0;7;2;3;3;3;0;0;4;32;55;38;3;2;4;5;3;0;0;0;0;55;491;299;11;149;5;2;11;4;3;0;7;491;311;156;92;18;12;24;2;0;2;2;3;311;14;9;2;1;0;0;0;0;0;2;14;27;17;2;0;2;1;3;0;0;1;1;27
106101;116;miasto;stały;Zespół Szkół Ogólnokształcących nr 5 im. Juliana Tuwima, ul. Królewska 13/15, 93-319 Łódź;m. Łódź;Łódź;łódzkie;1840;2405;2405;0;371;1469;1469;0;1;9;0;0;0;0;0;0;0;1469;0;0;1469;3;1;2;0;1466;60;18;4;8;6;8;9;0;0;2;5;60;107;57;4;13;8;11;7;0;3;2;2;107;809;503;18;248;7;7;17;0;4;3;2;809;426;200;170;15;6;15;5;4;3;4;4;426;20;14;1;2;1;0;1;0;1;0;20;44;22;5;2;5;1;1;0;3;3;2;44
106101;117;miasto;stały;"Klub Osiedlowy Nr 2 Spółdzielni Mieszkaniowej ""Chojny"", ul. Gościnna 8, 93-356 Łódź";m. Łódź;Łódź;łódzkie;1108;1446;1446;0;228;880;880;0;1;1;0;0;0;0;0;0;0;880;0;0;880;5;2;3;0;875;29;4;3;9;2;3;7;1;0;0;0;29;66;46;2;2;8;3;1;0;1;1;2;66;448;235;10;168;8;3;13;2;5;3;1;448;282;103;140;10;0;14;2;0;6;6;1;282;19;13;1;1;2;0;0;0;1;1;19;31;15;4;2;6;0;2;0;0;2;0;31
106101;118;miasto;stały;Zakład Hoteli i Budynków Mieszkalnych przy Instytucie Centrum Zdrowia Matki Polki w Łodzi, ul. Paradna 46, 93-345 Łódź;m. Łódź;Łódź;łódzkie;1990;2559;2559;0;374;1616;1616;0;1;17;0;0;0;0;0;0;0;1615;0;0;1615;5;2;3;0;1610;68;17;11;11;2;6;14;0;0;2;5;68;100;42;5;21;12;6;4;3;3;1;3;100;1072;670;14;323;14;4;18;0;11;8;10;1072;326;166;120;21;2;15;1;1;0;0;0;326;18;10;6;0;0;1;0;1;0;0;18;26;17;1;0;3;2;0;2;0;1;0;26
106101;119;miasto;stały;Krajowe Towarzystwo Autyzmu Oddział w Łodzi, ul. Chocianowicka 198, 93-460 Łódź;m. Łódź;Łódź;łódzkie;671;870;870;0;208;463;463;0;0;0;0;0;0;0;0;0;0;463;0;0;463;3;1;2;0;460;20;4;3;5;1;1;2;1;0;2;1;20;24;15;1;4;1;0;2;0;1;0;0;24;188;122;4;53;2;0;3;0;2;1;1;188;209;115;61;8;5;11;4;1;0;3;1;209;5;4;1;0;0;0;0;0;0;0;5;14;8;1;0;2;1;1;0;0;1;0;14
106101;120;miasto;stały;Centrum Zajęć Pozaszkolnych nr 2, ul. Sopocka 3/5, 93-490 Łódź;m. Łódź;Łódź;łódzkie;869;1127;1127;0;287;582;582;0;1;1;0;0;0;0;0;0;0;582;0;0;582;2;1;1;0;580;28;7;4;8;0;0;5;0;1;2;1;28;55;35;4;3;4;3;0;1;2;3;0;55;304;178;8;107;0;0;7;1;1;2;0;304;166;87;43;13;0;7;0;2;11;3;0;166;13;12;0;0;0;1;0;0;0;0;13;14;9;1;1;0;0;0;1;0;1;1;14
106101;121;miasto;stały;Publiczne Gimnazjum nr 38 im. Kardynała Stefana Wyszyńskiego, ul. Dubois 7/9, 93-491 Łódź;m. Łódź;Łódź;łódzkie;1639;2167;2167;0;442;1197;1197;0;4;2;0;0;0;0;0;0;0;1197;0;0;1197;6;5;1;0;1191;56;13;1;6;10;2;13;6;1;3;1;56;70;39;7;1;11;1;6;0;4;1;0;70;641;364;12;205;5;1;35;3;3;5;8;641;370;178;133;15;14;18;3;1;3;2;3;370;19;11;1;2;0;2;0;0;2;1;19;35;20;2;2;4;0;1;0;3;1;2;35
106101;122;miasto;stały;Szkoła Podstawowa nr 138 im. Leopolda Staffa, ul. Świętego Franciszka 53, 93-479 Łódź;m. Łódź;Łódź;łódzkie;1200;1565;1565;0;219;981;981;0;0;5;0;0;0;0;0;0;0;980;0;0;980;3;0;3;0;977;35;12;1;6;2;2;7;1;1;0;3;35;48;24;1;8;3;2;4;0;1;3;2;48;528;305;16;172;2;3;14;5;2;5;4;528;310;137;124;18;6;15;3;1;2;4;0;310;11;7;0;1;1;2;0;0;0;0;11;45;28;2;0;4;1;1;1;3;5;0;45
106101;123;miasto;stały;Szkoła Podstawowa nr 138 im. Leopolda Staffa, ul. Świętego Franciszka 53, 93-479 Łódź;m. Łódź;Łódź;łódzkie;1160;1525;1525;0;230;928;928;0;0;8;0;0;0;0;0;0;0;928;0;0;928;5;4;1;0;923;40;9;5;2;4;1;6;5;0;5;3;40;53;38;1;4;3;0;4;0;1;1;1;53;496;282;11;178;4;1;11;2;0;1;6;496;287;134;104;14;5;17;3;0;4;5;1;287;12;10;1;0;0;1;0;0;0;0;12;35;22;2;0;5;1;0;2;0;3;0;35
106101;124;miasto;stały;Zespół Szkół Techniczno-Informatycznych im. Jana Nowaka-Jeziorańskiego, al. Politechniki 37, 93-502 Łódź;m. Łódź;Łódź;łódzkie;950;1254;1254;0;253;697;697;0;1;1;0;0;0;0;0;0;0;698;0;0;698;6;5;1;0;692;34;4;3;7;3;1;8;2;3;1;2;34;52;31;1;10;1;3;1;0;1;2;2;52;374;219;3;117;13;1;13;1;2;1;4;374;197;111;62;8;1;7;0;0;1;4;3;197;14;11;0;1;0;1;0;0;0;1;14;21;13;0;1;2;0;0;1;1;3;0;21
106101;125;miasto;stały;Szkoła Podstawowa nr 42 im. Stanisława Staszica, ul. Przyszkole 42, 93-552 Łódź;m. Łódź;Łódź;łódzkie;1878;2453;2453;0;602;1276;1276;0;2;7;0;0;0;0;0;0;0;1276;0;0;1276;9;4;5;0;1267;50;11;7;14;2;2;10;1;1;1;1;50;104;61;11;9;7;3;6;1;2;2;2;104;680;395;9;222;13;7;17;5;4;6;2;680;369;208;115;19;6;13;0;1;0;3;4;369;31;25;1;2;0;1;2;0;0;0;31;33;19;3;0;4;2;0;0;1;3;1;33
106101;126;miasto;stały;XX Liceum Ogólnokształcące im. Juliusza Słowackiego, ul. Obywatelska 57, 93-562 Łódź;m. Łódź;Łódź;łódzkie;2324;3012;3012;0;747;1577;1577;0;7;3;0;0;0;0;0;0;0;1577;0;0;1577;8;3;5;0;1569;62;17;5;14;4;2;5;1;2;6;6;62;128;76;9;8;10;7;7;5;3;2;1;128;766;433;18;241;9;4;32;5;3;6;15;766;547;294;171;36;3;22;6;3;6;1;5;547;23;19;1;1;1;1;0;0;0;0;23;43;24;4;0;6;1;2;1;2;2;1;43
106101;127;miasto;stały;Zespół Szkół Techniczno-Informatycznych im. Jana Nowaka-Jeziorańskiego, al. Politechniki 37, 93-502 Łódź;m. Łódź;Łódź;łódzkie;689;898;898;0;446;243;243;0;0;0;0;0;0;0;0;0;0;243;0;0;243;1;1;0;0;242;14;5;0;2;1;0;4;1;0;0;1;14;7;4;0;2;0;0;0;0;0;0;1;7;123;55;4;53;2;2;3;0;3;1;0;123;80;36;24;5;2;6;0;1;5;0;1;80;10;9;1;0;0;0;0;0;0;0;10;8;4;1;1;1;0;0;0;0;1;0;8
106101;128;miasto;stały;Szkoła Podstawowa nr 7 im. Orląt Lwowskich, ul. Wiosenna 1, 93-535 Łódź;m. Łódź;Łódź;łódzkie;1444;1836;1836;0;460;984;984;0;2;2;0;0;0;0;0;0;0;980;0;0;980;8;4;4;0;972;34;7;4;9;4;1;7;0;1;1;0;34;70;32;3;5;6;2;5;1;4;7;5;70;513;279;10;195;9;3;10;4;1;1;1;513;302;160;108;12;2;12;4;1;1;1;1;302;23;18;1;2;0;0;1;0;1;0;23;30;19;1;1;1;2;0;0;1;4;1;30
106101;129;miasto;stały;Szkoła Podstawowa nr 7 im. Orląt Lwowskich, ul. Wiosenna 1, 93-535 Łódź;m. Łódź;Łódź;łódzkie;1275;1652;1652;0;507;768;768;0;3;3;0;0;0;0;0;0;0;768;0;0;768;4;3;1;0;764;21;7;2;2;2;0;3;1;0;3;1;21;51;31;4;1;7;4;1;1;0;1;1;51;404;214;15;143;5;1;8;5;4;0;9;404;267;126;102;11;3;14;2;2;3;2;2;267;13;7;1;1;0;0;1;1;1;1;13;8;5;0;1;0;0;0;0;0;0;2;8
106101;130;miasto;stały;Zespół Szkół Ekonomii i Usług, ul. Astronautów 19, 93-533 Łódź;m. Łódź;Łódź;łódzkie;841;1096;1096;0;266;575;575;0;0;0;0;0;0;0;0;0;0;575;0;0;575;1;1;0;0;574;39;12;5;6;3;2;5;1;3;1;1;39;44;30;1;5;2;2;0;1;0;2;1;44;300;176;5;96;4;0;7;2;2;4;4;300;165;67;74;6;1;6;1;3;1;2;4;165;12;10;0;0;0;1;0;0;1;0;12;14;5;3;0;2;1;0;0;3;0;0;14
106101;131;miasto;stały;Publiczne Gimnazjum nr 37, ul. Jarosławska 29, 93-524 Łódź;m. Łódź;Łódź;łódzkie;1759;2288;2288;0;725;1034;1034;0;0;0;0;0;0;0;0;0;0;1033;0;0;1033;3;0;3;0;1030;41;9;9;5;2;2;8;0;0;1;5;41;75;40;4;5;6;2;4;3;1;4;6;75;496;242;14;196;9;1;15;5;5;2;7;496;357;163;137;6;8;23;4;3;4;6;3;357;27;19;1;5;1;0;0;0;1;0;27;34;17;2;3;5;1;2;0;2;2;0;34
106101;132;miasto;stały;Szkoła Podstawowa nr 51 im. Stefana Linkego, ul. Ciołkowskiego 11A, 93-510 Łódź;m. Łódź;Łódź;łódzkie;1188;1544;1544;0;459;729;729;0;0;2;1;1;0;0;0;0;1;730;1;0;730;6;6;0;0;724;33;9;6;5;3;3;4;2;0;0;1;33;44;20;6;5;7;1;1;0;1;0;3;44;355;190;11;125;4;4;11;1;2;2;5;355;243;121;81;14;3;12;7;0;3;0;2;243;24;21;3;0;0;0;0;0;0;0;24;25;10;5;1;5;1;0;0;2;1;0;25
106101;133;miasto;stały;IX Liceum Ogólnokształcące im. Jarosława Dąbrowskiego, ul. Paderewskiego 24, 93-025 Łódź;m. Łódź;Łódź;łódzkie;989;1294;1294;0;237;752;752;0;0;1;0;0;0;0;0;0;0;750;0;0;750;0;0;0;0;750;34;5;2;7;5;1;9;2;0;2;1;34;55;29;7;2;9;2;5;0;0;1;0;55;375;206;10;126;8;0;16;2;1;3;3;375;243;131;78;11;4;11;4;0;0;1;3;243;18;14;2;0;1;0;0;1;0;0;18;25;10;2;1;2;0;7;1;2;0;0;25
106101;134;miasto;stały;Szkoła Podstawowa nr 113 im. Adolfa Dygasińskiego, ul. Unicka 6, 93-009 Łódź;m. Łódź;Łódź;łódzkie;2024;2629;2629;0;649;1375;1375;0;0;2;0;0;0;0;0;0;0;1372;0;0;1372;4;2;2;0;1368;62;21;4;8;12;2;9;4;0;1;1;62;104;54;11;17;6;4;4;3;2;0;3;104;703;413;14;219;11;5;24;4;7;4;2;703;424;222;150;18;6;12;1;1;2;5;7;424;31;26;2;2;0;0;0;0;0;1;31;44;21;6;1;4;5;3;0;3;1;0;44
106101;135;miasto;stały;Szkoła Podstawowa nr 113 im. Adolfa Dygasińskiego, ul. Unicka 6, 93-009 Łódź;m. Łódź;Łódź;łódzkie;1597;2078;2077;1;706;891;891;0;3;11;0;0;0;0;0;0;0;891;0;0;891;4;1;3;0;887;38;11;3;3;5;2;10;1;1;0;2;38;45;28;4;8;2;0;2;0;0;1;0;45;477;264;7;166;12;4;15;1;1;1;6;477;273;118;111;11;5;12;2;3;3;5;3;273;21;15;1;3;1;0;0;0;0;1;21;33;20;3;1;2;1;2;2;0;2;0;33
106101;136;miasto;stały;Lokal Rady Osiedla Piastów-Kurak, ul. Ciołkowskiego 11, 93-510 Łódź;m. Łódź;Łódź;łódzkie;1380;1797;1797;0;378;1003;1003;0;2;5;0;0;0;0;0;0;0;1003;0;1;1002;2;2;0;0;1000;24;8;1;3;2;1;3;2;0;2;2;24;69;44;1;4;7;2;5;0;1;3;2;69;542;321;11;164;9;0;14;3;6;5;9;542;321;160;103;22;9;17;5;1;2;2;0;321;20;11;2;3;0;0;1;2;1;0;20;24;8;3;2;1;1;2;1;1;4;1;24
